task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,elapsed_s,prompt_tokens,completion_tokens,total_tokens
HumanEval/139,swarm,gemma-1b:few_shot,6,1,0,7,0.857,81.0,,1.0,2.12,81.8,2.13,0.472,692.34,1319.0,914.0,2233.0
HumanEval/139,consensus,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,4.0,93.1,1.27,0.738,367.54,684.0,297.0,981.0
HumanEval/139,consensus,gemma-1b:scot,0,0,0,0,0.0,16.0,,1.0,4.0,93.19,1.33,0.754,378.72,1350.0,597.0,1947.0
HumanEval/139,consensus,gemma-1b:few_shot,0,0,0,0,0.0,12.0,,1.0,4.0,66.58,0.67,0.436,401.61,1778.0,868.0,2646.0
HumanEval/139,baseline,gemma-4b:zero_shot,2,2,0,4,0.5,68.0,,1.0,4.4,72.21,2.53,0.35,222.62,1844.0,2316.0,4160.0
HumanEval/139,baseline,gemma-4b:cot,2,2,0,4,0.5,76.0,,1.0,3.2,76.82,2.13,0.416,226.58,2052.0,2316.0,4368.0
HumanEval/139,baseline,gemma-4b:scot,7,2,0,9,0.778,84.0,,1.0,2.2,76.96,3.6,0.28,242.27,2279.0,2316.0,4595.0
HumanEval/139,baseline,gemma-4b:few_shot,4,1,0,5,0.8,76.0,,1.0,2.88,71.73,3.0,0.378,247.06,2605.0,2316.0,4921.0
HumanEval/139,coa,gemma-1b:zero_shot,0,0,0,0,0.0,19.0,,1.0,2.33,72.43,3.27,0.406,811.05,150.0,133.0,283.0
HumanEval/139,coa,gemma-1b:cot,0,0,0,0,0.0,22.0,,1.0,2.0,70.49,3.13,0.413,810.85,358.0,266.0,624.0
HumanEval/139,atomic_swarm,gemma-1b:zero_shot,0,0,0,0,0.0,12.0,,1.0,4.33,77.35,3.93,0.354,606.93,504.0,440.0,944.0
HumanEval/139,coa,gemma-1b:scot,0,0,0,0,0.0,11.0,,1.0,6.33,73.32,5.13,0.317,821.57,731.0,607.0,1338.0
HumanEval/139,coa,gemma-1b:few_shot,0,0,0,0,0.0,16.0,,1.0,3.0,75.29,3.53,0.386,824.4,1057.0,753.0,1810.0
HumanEval/139,atomic_swarm,gemma-1b:scot,0,0,0,0,0.0,20.0,,1.0,3.33,78.53,3.67,0.375,598.43,1806.0,1202.0,3008.0
HumanEval/139,atomic_swarm,gemma-1b:cot,0,2,0,2,0.0,58.0,,1.0,3.33,87.82,1.6,0.618,602.23,1261.0,886.0,2147.0
HumanEval/139,atomic_swarm,gemma-1b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.394,600.8,1583.0,1032.0,2615.0
HumanEval/139,hybrid,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,4.0,92.66,1.2,0.752,420.16,1490.0,764.0,2254.0
HumanEval/139,hybrid,gemma-1b:few_shot,3,6,0,9,0.333,82.0,,1.0,2.3,75.82,2.6,0.413,418.84,1080.0,604.0,1684.0
HumanEval/139,hybrid,gemma-1b:scot,5,1,0,6,0.833,81.0,,1.0,2.29,82.0,2.13,0.473,422.62,3045.0,1641.0,4686.0
HumanEval/139,hybrid,gemma-1b:zero_shot,13,2,0,15,0.867,87.0,,1.0,2.12,68.89,3.33,0.32,431.59,2350.0,1312.0,3662.0
HumanEval/139,actor_critic,gemma-4b:zero_shot,4,3,0,7,0.571,78.0,,1.0,3.0,71.75,2.67,0.354,417.49,603.0,0.0,603.0
HumanEval/139,actor_critic,gemma-4b:cot,2,3,0,5,0.4,76.0,,1.0,3.33,74.47,2.4,0.387,386.13,549.0,0.0,549.0
HumanEval/139,actor_critic,gemma-4b:scot,3,2,0,5,0.6,76.0,,1.0,3.33,77.66,3.27,0.286,387.92,655.0,0.0,655.0
HumanEval/139,actor_critic,gemma-4b:few_shot,9,2,0,11,0.818,79.0,,1.0,3.5,56.5,4.73,0.239,392.37,1534.0,0.0,1534.0
HumanEval/139,adversarial,gemma-4b:zero_shot,2,3,0,5,0.4,69.0,,1.0,4.5,70.67,2.87,0.347,395.43,2322.0,0.0,2322.0
HumanEval/139,adversarial,gemma-4b:cot,4,3,0,7,0.571,78.0,,1.0,2.88,74.75,2.6,0.388,392.61,2538.0,0.0,2538.0
HumanEval/139,adversarial,gemma-4b:scot,7,0,0,7,1.0,82.0,,0.0,2.25,74.27,3.67,0.266,375.27,2988.0,0.0,2988.0
HumanEval/139,adversarial,gemma-4b:few_shot,7,2,0,9,0.778,79.0,,1.0,3.75,60.56,4.47,0.243,389.63,135.0,0.0,135.0
HumanEval/139,soa,gemma-4b:zero_shot,2,3,0,5,0.4,69.0,,1.0,4.5,70.67,2.87,0.341,312.02,4348.0,0.0,4348.0
HumanEval/139,soa,gemma-4b:cot,0,4,0,4,0.0,66.0,,1.0,3.0,78.6,2.2,0.413,296.31,4846.0,0.0,4846.0
HumanEval/139,soa,gemma-4b:scot,2,2,0,4,0.5,73.0,,1.0,3.8,77.25,2.33,0.428,297.62,5829.0,0.0,5829.0
HumanEval/139,soa,gemma-4b:few_shot,7,1,0,8,0.875,80.0,,1.0,3.45,61.78,4.0,0.277,291.68,852.0,0.0,852.0
HumanEval/140,self_healing,gemma-1b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.16,13124.0,3866.0,16990.0
HumanEval/140,self_healing,gemma-1b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.13,13124.0,3866.0,16990.0
HumanEval/140,baseline,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,4.0,90.63,1.29,0.433,369.97,2643.0,875.0,3518.0
HumanEval/140,baseline,gemma-1b:scot,0,0,0,0,0.0,15.0,,1.0,4.0,90.63,1.29,0.436,370.03,3502.0,1257.0,4759.0
HumanEval/140,baseline,gemma-1b:few_shot,0,0,0,0,0.0,25.0,,1.0,2.0,93.16,1.07,0.794,370.07,4993.0,2206.0,7199.0
HumanEval/140,self_healing,gemma-1b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.69,13124.0,3866.0,16990.0
HumanEval/140,baseline,gemma-1b:zero_shot,3,5,0,8,0.375,86.0,,1.0,2.22,77.06,2.71,0.432,376.15,4648.0,2048.0,6696.0
HumanEval/140,self_healing,gemma-1b:few_shot,0,0,0,0,0.0,12.0,,1.0,4.0,91.79,1.5,0.685,395.63,13124.0,3866.0,16990.0
HumanEval/140,adversarial,gemma-1b:zero_shot,3,4,0,7,0.429,85.0,,1.0,2.25,78.07,2.64,0.439,623.3,620.0,1019.0,1639.0
HumanEval/140,actor_critic,gemma-1b:scot,2,10,0,12,0.167,82.0,,1.0,2.15,71.43,3.29,0.357,688.02,1885.0,1205.0,3090.0
HumanEval/140,adversarial,gemma-1b:scot,5,4,0,9,0.556,77.0,,1.0,2.5,72.86,3.07,0.384,726.13,489.0,150.0,639.0
HumanEval/140,soa,gemma-1b:zero_shot,3,5,0,8,0.375,86.0,,1.0,2.22,77.06,2.71,0.432,733.46,1784.0,567.0,2351.0
HumanEval/139,hybrid,gemma-4b:cot,2,3,0,5,0.4,77.0,,1.0,3.5,74.34,2.47,0.387,733.78,1613.0,150.0,1763.0
HumanEval/140,soa,gemma-1b:cot,0,0,0,0,0.0,15.0,,1.0,4.0,90.63,1.29,0.436,734.74,2218.0,692.0,2910.0
HumanEval/140,actor_critic,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,4.0,91.79,1.5,0.685,742.36,4188.0,1124.0,5312.0
HumanEval/140,actor_critic,gemma-1b:few_shot,2,0,0,2,1.0,71.0,,0.0,2.25,58.32,1.36,0.026,744.47,6053.0,1126.0,7179.0
HumanEval/139,hybrid,gemma-4b:zero_shot,2,7,0,9,0.222,74.0,,1.0,3.6,65.3,3.47,0.298,745.47,5819.0,1124.0,6943.0
HumanEval/140,actor_critic,gemma-1b:zero_shot,4,7,0,11,0.364,78.0,,1.0,2.42,70.27,3.36,0.348,745.79,3615.0,1006.0,4621.0
HumanEval/139,consensus,gemma-4b:scot,2,1,0,3,0.667,70.0,,1.0,4.5,77.84,2.27,0.437,752.35,7673.0,1308.0,8981.0
HumanEval/139,consensus,gemma-4b:cot,2,2,0,4,0.5,75.0,,1.0,3.6,78.21,2.27,0.44,754.76,9439.0,1308.0,10747.0
HumanEval/139,consensus,gemma-4b:few_shot,7,1,0,8,0.875,80.0,,1.0,3.45,61.78,4.0,0.277,756.97,11557.0,1308.0,12865.0
HumanEval/139,consensus,gemma-4b:zero_shot,2,2,0,4,0.5,67.0,,1.0,4.6,73.65,2.6,0.375,767.38,2269.0,125.0,2394.0
HumanEval/139,hybrid,gemma-4b:scot,3,2,0,5,0.6,81.0,,1.0,3.33,77.41,3.27,0.28,768.14,3528.0,125.0,3653.0
HumanEval/139,hybrid,gemma-4b:few_shot,9,4,0,13,0.692,87.0,,1.0,3.44,56.32,5.13,0.205,775.54,2052.0,0.0,2052.0
HumanEval/140,adversarial,gemma-1b:few_shot,2,0,0,2,1.0,71.0,,0.0,2.25,58.32,1.36,0.026,780.65,0.0,0.0,0.0
HumanEval/140,adversarial,gemma-1b:cot,0,0,0,0,0.0,15.0,,1.0,4.0,90.63,1.29,0.436,784.4,0.0,0.0,0.0
HumanEval/139,atomic_swarm,gemma-4b:few_shot,2,0,0,2,1.0,94.0,,0.25,2.0,70.19,0.53,0.13,1130.69,6576.0,1291.0,7867.0
HumanEval/139,atomic_swarm,gemma-4b:cot,3,0,0,3,1.0,57.0,,0.0,2.8,79.62,3.2,0.42,1138.21,7023.0,1416.0,8439.0
HumanEval/139,atomic_swarm,gemma-4b:zero_shot,2,1,0,3,0.667,54.0,,1.0,3.6,75.58,3.73,0.356,1140.77,7169.0,1416.0,8585.0
HumanEval/139,atomic_swarm,gemma-4b:scot,2,1,0,3,0.667,58.0,,1.0,2.6,79.86,3.27,0.393,1160.69,370.0,0.0,370.0
HumanEval/140,baseline,gemma-4b:cot,4,5,0,9,0.444,87.0,,1.0,2.2,74.28,3.0,0.404,501.07,2073.0,2837.0,4910.0
HumanEval/140,consensus,gemma-1b:few_shot,0,0,0,0,0.0,12.0,,1.0,4.0,91.79,1.5,0.685,879.36,2677.0,3020.0,5697.0
HumanEval/140,baseline,gemma-4b:zero_shot,4,5,0,9,0.444,87.0,,1.0,2.2,74.28,3.0,0.398,514.35,2846.0,3020.0,5866.0
HumanEval/140,baseline,gemma-4b:scot,3,2,0,5,0.6,84.0,,1.0,2.33,77.21,3.71,0.317,516.48,3092.0,3020.0,6112.0
HumanEval/140,consensus,gemma-1b:scot,0,0,0,0,0.0,15.0,,1.0,4.0,89.98,1.71,0.668,892.84,3714.0,3215.0,6929.0
HumanEval/140,consensus,gemma-1b:zero_shot,2,7,0,9,0.222,77.0,,1.0,2.5,72.86,3.07,0.374,895.89,5169.0,3725.0,8894.0
HumanEval/140,baseline,gemma-4b:few_shot,7,4,0,11,0.636,90.0,,1.0,2.21,65.07,4.07,0.321,521.81,5514.0,3725.0,9239.0
HumanEval/140,soa,gemma-1b:scot,0,0,0,0,0.0,15.0,,1.0,4.0,91.47,1.57,0.678,948.72,248.0,187.0,435.0
HumanEval/140,soa,gemma-1b:few_shot,0,0,0,0,0.0,12.0,,1.0,4.0,91.79,1.5,0.685,949.7,595.0,371.0,966.0
HumanEval/140,consensus,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,4.0,89.89,1.64,0.658,982.99,1375.0,759.0,2134.0
HumanEval/139,self_healing,gemma-4b:cot,2,2,0,4,0.5,74.0,,1.0,3.4,79.33,2.2,0.45,1476.5,0.0,0.0,0.0
HumanEval/139,self_healing,gemma-4b:scot,3,2,0,5,0.6,80.0,,1.0,3.17,77.61,2.33,0.43,1478.65,0.0,0.0,0.0
HumanEval/139,self_healing,gemma-4b:zero_shot,2,3,0,5,0.4,74.0,,1.0,4.0,71.89,2.67,0.361,1480.62,0.0,0.0,0.0
HumanEval/139,self_healing,gemma-4b:few_shot,7,2,0,9,0.778,83.0,,1.0,2.17,71.16,3.13,0.365,1485.77,0.0,0.0,0.0
HumanEval/140,coa,gemma-1b:cot,0,0,0,0,0.0,11.0,,1.0,4.0,75.32,4.29,0.232,1514.83,227.0,131.0,358.0
HumanEval/140,coa,gemma-1b:zero_shot,0,0,0,0,0.0,11.0,,1.0,4.0,77.49,4.29,0.378,1574.16,169.0,122.0,291.0
HumanEval/140,swarm,gemma-1b:few_shot,1,0,0,1,1.0,75.0,,0.0,8.0,63.3,2.57,0.086,1582.32,601.0,505.0,1106.0
HumanEval/139,coa,gemma-4b:zero_shot,4,0,0,4,1.0,84.0,,0.25,2.0,74.76,1.73,0.071,1642.85,150.0,0.0,150.0
HumanEval/139,coa,gemma-4b:cot,4,2,0,6,0.667,52.0,,1.0,2.75,69.35,5.73,0.244,1654.71,358.0,0.0,358.0
HumanEval/140,coa,gemma-1b:few_shot,0,0,0,0,0.0,11.0,,1.0,4.0,75.92,4.86,0.335,1675.48,703.0,184.0,887.0
HumanEval/140,coa,gemma-1b:scot,0,0,0,0,0.0,23.0,,1.0,3.0,86.24,2.93,0.307,1711.72,949.0,292.0,1241.0
HumanEval/146,baseline,gemma-1b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.56,4826.0,4318.0,9144.0
HumanEval/142,baseline,gemma-1b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.78,5110.0,4571.0,9681.0
HumanEval/141,baseline,gemma-1b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.82,5828.0,5143.0,10971.0
HumanEval/146,baseline,gemma-1b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.57,5469.0,4786.0,10255.0
HumanEval/146,baseline,gemma-4b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.61,6472.0,5143.0,11615.0
HumanEval/141,baseline,gemma-1b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.9,3968.0,3649.0,7617.0
HumanEval/145,baseline,gemma-1b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.69,4566.0,4054.0,8620.0
HumanEval/145,baseline,gemma-1b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.74,4208.0,3854.0,8062.0
HumanEval/144,baseline,gemma-4b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.83,6212.0,5143.0,11355.0
HumanEval/144,baseline,gemma-1b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.91,6757.0,5374.0,12131.0
HumanEval/146,baseline,gemma-4b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.35,7809.0,6063.0,13872.0
HumanEval/146,baseline,gemma-1b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.4,6940.0,5767.0,12707.0
HumanEval/144,baseline,gemma-1b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.52,8075.0,6333.0,14408.0
HumanEval/142,baseline,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.61,7224.0,5767.0,12991.0
HumanEval/142,baseline,gemma-1b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.65,7450.0,6063.0,13513.0
HumanEval/146,baseline,gemma-1b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.49,8316.0,6594.0,14910.0
HumanEval/142,baseline,gemma-1b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.9,8718.0,6853.0,15571.0
HumanEval/146,baseline,gemma-4b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.07,8901.0,6853.0,15754.0
HumanEval/146,baseline,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.43,3510.0,3283.0,6793.0
HumanEval/144,baseline,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.26,9167.0,6853.0,16020.0
HumanEval/142,baseline,gemma-4b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.5,9569.0,6853.0,16422.0
HumanEval/144,baseline,gemma-4b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.47,9854.0,6853.0,16707.0
HumanEval/142,baseline,gemma-1b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.68,3269.0,3283.0,6552.0
HumanEval/142,baseline,gemma-4b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.72,10157.0,6853.0,17010.0
HumanEval/142,baseline,gemma-4b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.75,10383.0,6853.0,17236.0
HumanEval/145,baseline,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.6,10623.0,6853.0,17476.0
HumanEval/143,baseline,gemma-4b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.45,10837.0,6853.0,17690.0
HumanEval/143,baseline,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.52,11109.0,6853.0,17962.0
HumanEval/145,baseline,gemma-4b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.65,11291.0,6853.0,18144.0
HumanEval/145,baseline,gemma-4b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.08,11649.0,6853.0,18502.0
HumanEval/143,baseline,gemma-4b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.52,12039.0,6853.0,18892.0
HumanEval/145,baseline,gemma-4b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.64,12298.0,6853.0,19151.0
HumanEval/143,baseline,gemma-4b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.38,12589.0,6853.0,19442.0
HumanEval/141,baseline,gemma-4b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.54,13047.0,6853.0,19900.0
HumanEval/141,baseline,gemma-4b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.58,13688.0,6853.0,20541.0
HumanEval/141,baseline,gemma-4b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.6,13406.0,6853.0,20259.0
HumanEval/141,baseline,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.69,14028.0,6853.0,20881.0
HumanEval/143,baseline,gemma-1b:scot,0,0,0,0,0.0,13.0,,1.0,3.0,85.74,1.55,0.789,293.21,3666.0,3849.0,7515.0
HumanEval/143,baseline,gemma-1b:cot,0,0,0,0,0.0,10.0,,1.0,3.0,85.1,1.5,0.794,293.67,2515.0,2634.0,5149.0
HumanEval/143,baseline,gemma-1b:few_shot,0,0,0,0,0.0,14.0,,1.0,3.67,82.36,2.15,0.646,293.8,2243.0,2360.0,4603.0
HumanEval/143,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,13.0,,1.0,3.0,85.74,1.55,0.789,303.42,1560.0,1675.0,3235.0
HumanEval/147,baseline,gemma-1b:few_shot,0,0,0,0,0.0,15.0,,1.0,6.0,83.77,1.29,0.678,366.66,411.0,299.0,710.0
HumanEval/141,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,11.0,,1.0,6.0,83.63,1.05,0.763,366.99,3948.0,4220.0,8168.0
HumanEval/147,baseline,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,7.0,77.25,1.18,0.687,367.25,1853.0,1980.0,3833.0
HumanEval/147,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,16.0,,1.0,7.0,79.56,1.24,0.681,368.0,1087.0,1163.0,2250.0
HumanEval/147,baseline,gemma-1b:scot,0,0,0,0,0.0,16.0,,1.0,7.0,79.56,1.24,0.681,368.0,3666.0,3849.0,7515.0
HumanEval/145,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,16.0,,1.0,3.0,81.49,0.65,0.717,368.04,1087.0,1163.0,2250.0
HumanEval/148,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,13.0,,1.0,6.0,85.59,1.38,0.681,368.0,670.0,679.0,1349.0
HumanEval/145,baseline,gemma-1b:scot,0,0,0,0,0.0,14.0,,1.0,3.0,96.16,1.0,0.554,369.21,1346.0,1398.0,2744.0
HumanEval/141,baseline,gemma-1b:cot,0,0,0,0,0.0,7.0,,1.0,6.0,87.62,1.18,0.87,376.91,2855.0,2979.0,5834.0
HumanEval/144,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,19.0,,1.0,2.5,88.59,2.0,0.69,379.04,3063.0,3264.0,6327.0
HumanEval/144,baseline,gemma-4b:zero_shot,3,0,0,3,1.0,91.0,,0.0,5.0,76.32,2.92,0.534,382.17,4684.0,4220.0,8904.0
HumanEval/147,baseline,gemma-4b:zero_shot,4,6,0,10,0.4,87.0,,1.0,2.36,75.89,2.47,0.461,390.19,4183.0,4220.0,8403.0
HumanEval/147,baseline,gemma-4b:few_shot,10,3,0,13,0.769,90.0,,1.0,2.25,67.11,3.41,0.362,390.17,5095.0,4220.0,9315.0
HumanEval/147,baseline,gemma-4b:cot,4,6,0,10,0.4,87.0,,1.0,2.36,75.89,2.47,0.463,390.21,4476.0,4220.0,8696.0
HumanEval/147,baseline,gemma-4b:scot,4,6,0,10,0.4,87.0,,1.0,2.36,72.26,3.65,0.331,392.21,5407.0,4220.0,9627.0
HumanEval/144,baseline,gemma-1b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.059,401.21,5791.0,12410.0,18201.0
HumanEval/148,baseline,gemma-1b:few_shot,0,0,0,0,0.0,9.0,,1.0,17.0,79.73,1.62,0.666,144.15,752.0,798.0,1550.0
HumanEval/148,baseline,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,5.0,83.43,1.24,0.722,144.98,317.0,337.0,654.0
HumanEval/148,baseline,gemma-1b:scot,0,0,0,0,0.0,14.0,,1.0,5.0,89.81,2.24,0.573,144.66,1088.0,1397.0,2485.0
HumanEval/148,baseline,gemma-4b:zero_shot,11,5,0,16,0.688,88.0,,1.0,2.12,70.73,2.9,0.503,143.4,259.0,0.0,259.0
HumanEval/148,baseline,gemma-4b:few_shot,9,3,0,12,0.75,89.0,,1.0,2.13,70.53,3.0,0.512,207.79,435.0,0.0,435.0
HumanEval/149,baseline,gemma-1b:cot,0,0,0,0,0.0,25.0,,1.0,1.0,100.0,0.14,0.214,211.2,745.0,47.0,792.0
HumanEval/149,baseline,gemma-1b:few_shot,0,1,0,1,0.0,64.0,,1.0,4.5,83.74,1.38,0.669,235.58,1173.0,429.0,1602.0
HumanEval/149,baseline,gemma-1b:scot,3,3,0,6,0.5,68.0,,1.0,1.86,59.45,0.76,0.007,247.98,2155.0,655.0,2810.0
HumanEval/148,baseline,gemma-4b:cot,10,6,0,16,0.625,88.0,,1.0,2.06,70.81,2.86,0.489,251.35,1490.0,429.0,1919.0
