task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,elapsed_s,prompt_tokens,completion_tokens,total_tokens
HumanEval/143,baseline,chatgpt-oss,0,0,1,1,0.0,,,1.0,2.5,85.09,3.6,0.029,35.69,251,1409,1660
HumanEval/143,few_shot,chatgpt-oss,0,0,1,1,0.0,,,1.0,2.62,73.75,5.7,0.036,36.25,425,1527,1952
HumanEval/144,cot,chatgpt-oss,16,0,0,16,1.0,100.0,,0.25,3.0,86.14,3.69,0.042,34.97,311,1121,1432
HumanEval/144,baseline,chatgpt-oss,22,0,0,22,1.0,100.0,,1.0,3.0,87.1,4.69,0.026,37.44,259,1890,2149
HumanEval/144,few_shot,chatgpt-oss,0,0,1,1,0.0,,,1.0,2.18,74.01,9.69,0.018,37.79,433,1882,2315
HumanEval/145,baseline,chatgpt-oss,8,9,0,17,0.471,100.0,,1.0,2.0,78.66,4.55,0.039,37.89,219,1450,1669
HumanEval/145,few_shot,chatgpt-oss,0,0,1,1,0.0,,,1.0,2.0,78.87,4.8,0.03,39.16,393,2071,2464
HumanEval/145,cot,chatgpt-oss,0,0,1,1,0.0,,,1.0,0,0,0,0.052,42.59,271,3072,3343
HumanEval/146,cot,chatgpt-oss,11,2,0,13,0.846,100.0,,1.0,1.86,85.76,3.85,0.055,37.22,275,1398,1673
HumanEval/146,baseline,chatgpt-oss,8,4,0,12,0.667,100.0,,1.0,1.5,92.27,4.77,0.057,38.01,223,1486,1709
HumanEval/146,few_shot,chatgpt-oss,0,0,1,1,0.0,,,1.0,2.62,75.84,6.92,0.035,38.78,397,1703,2100
HumanEval/147,cot,chatgpt-oss,37,4,0,41,0.902,100.0,,1.0,3.25,79.4,3.06,0.056,37.28,321,1037,1358
HumanEval/147,few_shot,chatgpt-oss,0,0,1,1,0.0,,,1.0,2.75,73.65,6.59,0.038,38.21,443,1685,2128
HumanEval/147,baseline,chatgpt-oss,29,16,0,45,0.644,98.0,,1.0,2.88,71.81,4.53,0.046,38.6,269,1861,2130
HumanEval/148,cot,chatgpt-oss,17,2,0,19,0.895,100.0,,1.0,4.5,87.13,2.67,0.021,35.46,367,1042,1409
HumanEval/148,baseline,chatgpt-oss,19,2,0,21,0.905,96.0,,1.0,2.88,70.94,4.67,0.023,35.97,315,1280,1595
HumanEval/148,few_shot,chatgpt-oss,0,0,1,1,0.0,,,1.0,2.67,71.98,5.95,0.011,36.45,489,1406,1895
HumanEval/149,cot,chatgpt-oss,10,1,0,11,0.909,100.0,,1.0,2.67,86.97,2.29,0.014,35.46,343,893,1236
HumanEval/149,baseline,chatgpt-oss,0,0,1,1,0.0,,,1.0,4.0,80.31,3.62,0.031,37.78,291,1589,1880
HumanEval/149,few_shot,chatgpt-oss,0,0,1,1,0.0,,,1.0,2.33,74.43,5.81,0.01,38.17,465,1881,2346
HumanEval/150,cot,chatgpt-oss,15,1,0,16,0.938,94.0,,1.0,4.0,75.84,5.9,0.043,37.39,242,1108,1350
HumanEval/150,baseline,chatgpt-oss,227,1,0,228,0.996,100.0,,1.0,3.6,73.62,8.3,0.029,39.11,190,1678,1868
HumanEval/150,few_shot,chatgpt-oss,0,0,1,1,0.0,,,1.0,2.0,73.51,11.5,0.02,41.47,364,2647,3011
HumanEval/151,cot,chatgpt-oss,13,2,0,15,0.867,100.0,,1.0,2.5,85.13,2.67,0.066,47.35,293,1270,1563
HumanEval/151,few_shot,chatgpt-oss,0,0,1,1,0.0,,,1.0,1.89,78.35,6.8,0.024,47.78,415,1524,1939
HumanEval/151,baseline,chatgpt-oss,12,3,0,15,0.8,100.0,,1.0,2.4,78.75,5.0,0.052,47.78,241,1662,1903
HumanEval/152,cot,chatgpt-oss,10,1,0,11,0.909,100.0,,1.0,2.0,86.99,3.69,0.041,30.24,386,871,1257
HumanEval/152,baseline,chatgpt-oss,10,3,0,13,0.769,100.0,,1.0,2.0,80.33,6.46,0.035,31.52,334,1311,1645
HumanEval/152,few_shot,chatgpt-oss,0,0,1,1,0.0,,,1.0,2.0,70.17,9.0,0.022,35.32,508,2420,2928
HumanEval/153,cot,chatgpt-oss,9,3,0,12,0.75,98.0,,1.0,2.5,78.28,3.48,0.07,41.34,428,1232,1660
HumanEval/153,baseline,chatgpt-oss,9,2,0,11,0.818,89.0,,1.0,2.25,82.75,2.96,0.046,41.47,376,1317,1693
HumanEval/153,few_shot,chatgpt-oss,0,0,1,1,0.0,,,1.0,1.78,82.46,3.26,0.05,42.34,550,1377,1927
HumanEval/154,baseline,chatgpt-oss,18,2,0,20,0.9,98.0,,1.0,4.2,74.26,4.59,0.033,33.93,231,1460,1691
HumanEval/154,cot,chatgpt-oss,28,3,0,31,0.903,97.0,,1.0,3.33,85.36,5.35,0.032,33.97,283,1463,1746
HumanEval/154,few_shot,chatgpt-oss,0,0,1,1,0.0,,,1.0,2.29,74.04,6.88,0.022,34.32,405,1771,2176
HumanEval/155,cot,chatgpt-oss,13,5,0,18,0.722,95.0,,1.0,3.0,92.9,4.0,0.036,33.11,224,711,935
HumanEval/155,baseline,chatgpt-oss,0,0,1,1,0.0,,,1.0,2.67,79.1,7.0,0.044,34.13,172,1282,1454
HumanEval/155,few_shot,chatgpt-oss,0,0,1,1,0.0,,,1.0,2.0,76.17,8.73,0.024,35.79,346,1911,2257
HumanEval/156,cot,chatgpt-oss,25,3,0,28,0.893,100.0,,1.0,2.5,92.48,2.63,0.03,27.11,261,1010,1271
HumanEval/156,baseline,chatgpt-oss,58,6,0,64,0.906,100.0,,1.0,2.4,80.29,8.11,0.029,29.13,209,1845,2054
HumanEval/156,few_shot,chatgpt-oss,0,0,1,1,0.0,,,1.0,2.4,73.73,6.95,0.031,29.13,383,1931,2314
HumanEval/157,cot,chatgpt-oss,15,4,0,19,0.789,100.0,,1.0,2.33,86.02,5.55,0.06,45.67,264,1380,1644
HumanEval/157,few_shot,chatgpt-oss,0,0,1,1,0.0,,,1.0,1.7,74.62,10.27,0.023,46.03,386,1783,2169
HumanEval/157,baseline,chatgpt-oss,23,6,0,29,0.793,100.0,,1.0,3.0,76.18,9.91,0.034,47.18,212,2054,2266
HumanEval/158,cot,chatgpt-oss,12,1,0,13,0.923,100.0,,1.0,2.5,83.71,3.4,0.048,34.13,276,1090,1366
HumanEval/158,baseline,chatgpt-oss,0,0,1,1,0.0,,,1.0,2.1,76.25,5.87,0.034,34.32,224,1409,1633
HumanEval/158,few_shot,chatgpt-oss,0,0,1,1,0.0,,,1.0,1.91,73.4,7.2,0.015,36.35,398,2071,2469
HumanEval/159,cot,chatgpt-oss,16,0,0,16,1.0,100.0,,0.2,4.0,100.0,1.31,0.047,33.05,431,960,1391
HumanEval/159,baseline,chatgpt-oss,15,0,0,15,1.0,100.0,,1.0,3.67,85.69,2.03,0.086,34.42,379,1258,1637
HumanEval/159,few_shot,chatgpt-oss,0,0,1,1,0.0,,,1.0,2.67,70.32,4.07,0.036,36.67,553,1782,2335
HumanEval/160,cot,chatgpt-oss,0,0,1,1,0.0,,,1.0,1.25,94.08,1.73,0.036,30.9,364,1108,1472
HumanEval/160,few_shot,chatgpt-oss,0,0,1,1,0.0,,,1.0,1.5,83.33,4.19,0.025,32.57,486,1712,2198
HumanEval/160,baseline,chatgpt-oss,16,5,0,21,0.762,100.0,,1.0,1.6,76.63,4.54,0.034,32.58,312,1913,2225
HumanEval/161,cot,chatgpt-oss,27,0,0,27,1.0,100.0,,0.667,2.33,86.01,3.42,0.046,26.27,263,1123,1386
HumanEval/161,baseline,chatgpt-oss,24,0,0,24,1.0,100.0,,1.0,2.8,78.3,3.68,0.042,26.47,211,1254,1465
HumanEval/161,few_shot,chatgpt-oss,0,0,1,1,0.0,,,1.0,1.8,77.6,5.26,0.032,27.03,385,1401,1786
HumanEval/162,cot,chatgpt-oss,13,2,0,15,0.867,97.0,,1.0,2.2,75.27,3.82,0.076,30.98,232,1101,1333
HumanEval/162,baseline,chatgpt-oss,0,0,1,1,0.0,,,1.0,2.71,72.49,10.91,0.036,32.11,180,1761,1941
HumanEval/162,few_shot,chatgpt-oss,0,0,1,1,0.0,,,1.0,1.82,74.88,10.27,0.04,32.2,354,1819,2173
HumanEval/163,cot,chatgpt-oss,13,2,0,15,0.867,100.0,,1.0,2.25,84.22,5.27,0.05,31.9,264,1053,1317
HumanEval/163,baseline,chatgpt-oss,0,0,1,1,0.0,,,1.0,3.2,75.78,8.36,0.032,33.97,212,1817,2029
HumanEval/163,few_shot,chatgpt-oss,9,22,0,31,0.29,93.0,,1.0,2.33,73.63,8.82,0.032,37.0,386,2018,2404
HumanEval/154,swarm,cot:chatgpt-oss/chatgpt-oss,3,0,0,3,1.0,100.0,,0.5,2.33,96.9,0.82,0.173,43.94,1151,1436,2587
HumanEval/154,swarm,cot:gemma-27b/chatgpt-oss,1,0,0,1,1.0,50.0,,0.0,2.0,79.74,0.29,0.253,44.28,965,292,1257
HumanEval/155,swarm,cot:chatgpt-oss/chatgpt-oss,2,0,0,2,1.0,100.0,,0.4,2.0,100.0,0.64,0.12,51.9,974,1140,2114
HumanEval/155,swarm,cot:gemma-27b/chatgpt-oss,2,0,0,2,1.0,100.0,,0.2,2.0,78.02,1.09,0.068,53.67,771,350,1121
HumanEval/156,swarm,cot:chatgpt-oss/chatgpt-oss,4,0,0,4,1.0,100.0,,0.333,2.0,100.0,0.68,0.028,40.06,1089,1397,2486
HumanEval/156,swarm,cot:gemma-27b/chatgpt-oss,1,0,0,1,1.0,100.0,,0.333,2.0,81.86,0.21,0.077,44.63,887,217,1104
HumanEval/157,swarm,cot:chatgpt-oss/chatgpt-oss,1,2,0,3,0.333,100.0,,1.0,2.0,89.17,1.36,0.053,46.43,1379,2079,3458
HumanEval/157,swarm,cot:gemma-27b/chatgpt-oss,1,0,0,1,1.0,100.0,,0.2,4.0,73.24,0.55,0.11,49.67,1008,180,1188
HumanEval/158,swarm,cot:chatgpt-oss/chatgpt-oss,3,0,0,3,1.0,100.0,,0.667,2.0,94.82,1.27,0.082,29.58,1244,1807,3051
HumanEval/158,swarm,cot:gemma-27b/chatgpt-oss,4,0,0,4,1.0,100.0,,0.667,2.0,74.61,0.87,0.052,44.02,1433,331,1764
HumanEval/159,swarm,cot:chatgpt-oss/chatgpt-oss,5,0,0,5,1.0,100.0,,0.0,2.0,100.0,0.45,0.024,35.94,1699,2121,3820
HumanEval/159,swarm,cot:gemma-27b/chatgpt-oss,1,0,0,1,1.0,82.0,,0.0,2.0,100.0,0.17,0.065,37.69,1484,196,1680
HumanEval/160,swarm,cot:chatgpt-oss/chatgpt-oss,0,0,1,1,0.0,,,1.0,2.0,91.53,0.81,0.047,33.55,1535,1870,3405
HumanEval/160,swarm,cot:gemma-27b/chatgpt-oss,1,0,0,1,1.0,100.0,,0.0,2.0,98.44,0.27,0.058,36.12,1253,232,1485
HumanEval/161,swarm,cot:chatgpt-oss/chatgpt-oss,2,0,0,2,1.0,83.0,,0.333,2.0,73.15,0.37,0.081,28.14,1303,1303,2606
HumanEval/161,swarm,cot:gemma-27b/chatgpt-oss,1,0,0,1,1.0,59.0,,0.0,2.0,81.86,0.21,0.112,30.54,827,177,1004
HumanEval/162,swarm,cot:chatgpt-oss/chatgpt-oss,3,0,0,3,1.0,100.0,,0.25,2.0,80.23,1.27,0.076,37.05,1021,1692,2713
HumanEval/162,swarm,cot:gemma-27b/chatgpt-oss,4,0,0,4,1.0,100.0,,0.25,2.0,82.21,1.82,0.152,49.64,1170,360,1530
HumanEval/163,swarm,cot:chatgpt-oss/chatgpt-oss,3,0,0,3,1.0,100.0,,0.5,2.0,100.0,1.0,0.075,41.8,1072,1847,2919
HumanEval/163,swarm,cot:gemma-27b/chatgpt-oss,1,0,0,1,1.0,100.0,,0.0,2.0,84.58,0.27,0.269,43.79,851,144,995
HumanEval/0,swarm,llama3-3b,2,0,0,2,1.0,90.0,,0.75,2.0,71.26,0.79,0.144,68.46,841,293,1134
HumanEval/1,swarm,llama3-3b,1,2,0,3,0.333,100.0,,1.0,2.0,85.87,0.89,0.112,63.22,815,355,1170
HumanEval/2,swarm,llama3-3b,1,1,0,2,0.5,90.0,,1.0,2.5,98.96,1.33,0.054,50.5,702,281,983
HumanEval/3,swarm,llama3-3b,3,0,0,3,1.0,100.0,,0.75,2.67,84.26,1.38,0.104,44.99,841,387,1228
HumanEval/4,swarm,llama3-3b,1,1,0,2,0.5,100.0,,1.0,1.5,72.27,0.92,0.094,48.14,830,308,1138
HumanEval/143,baseline,llama3_3b,10,1,0,11,0.909,59.0,,1.0,2.33,46.25,1.8,0.043,4.6,,,
HumanEval/143,atomic_swarm,llama3_3b,0,0,1,1,0.0,,,1.0,1.33,89.27,2.1,0.027,24.95,,,
HumanEval/144,baseline,llama3_3b,9,4,0,13,0.692,100.0,,1.0,1.46,52.18,2.62,0.025,1.42,,,
HumanEval/144,atomic_swarm,llama3_3b,2,1,0,3,0.667,71.0,,1.0,2.0,72.43,1.85,0.016,24.39,,,
HumanEval/41,baseline,70b,6,2,0,8,0.75,100.0,,1.0,1.62,58.22,1.67,0.027,3.22,,,
HumanEval/42,baseline,70b,9,1,0,10,0.9,100.0,,1.0,1.6,54.15,3.12,0.198,1.35,,,
HumanEval/43,baseline,70b,8,1,0,9,0.889,97.0,,1.0,2.44,51.31,1.1,0.239,1.5,,,
HumanEval/100,baseline,70b,5,3,0,8,0.625,100.0,,1.0,1.5,58.69,1.17,0.051,3.3,,,
HumanEval/101,baseline,70b,11,2,0,13,0.846,100.0,,1.0,2.0,51.01,2.7,0.023,1.66,,,
HumanEval/102,baseline,70b,8,6,0,14,0.571,100.0,,1.0,1.43,50.32,3.36,0.039,1.59,,,
HumanEval/103,baseline,70b,6,3,0,9,0.667,82.0,,1.0,2.0,48.72,2.64,0.058,1.52,,,
HumanEval/104,baseline,70b,9,2,0,11,0.818,100.0,,1.0,1.73,53.08,1.62,0.079,1.62,,,
HumanEval/0,baseline,70b,7,2,0,9,0.778,97.0,,1.0,2.0,55.07,1.5,0.042,3.64,0,0,0
HumanEval/5,baseline,70b,7,0,0,7,1.0,100.0,,1.0,2.14,56.36,1.21,0.062,48.32,160,283,443
HumanEval/6,baseline,70b,0,10,0,10,0.0,73.0,,1.0,1.82,63.02,1.81,0.128,35.75,180,303,483
HumanEval/7,baseline,70b,10,1,0,11,0.909,100.0,,1.0,1.64,54.3,3.0,0.033,22.51,161,369,530
HumanEval/8,baseline,70b,7,1,0,8,0.875,81.0,,1.0,2.0,79.02,2.21,0.46,31.1,178,388,566
HumanEval/9,baseline,70b,9,0,0,9,1.0,100.0,,1.0,2.0,53.94,2.38,0.086,21.17,168,396,564
HumanEval/10,baseline,70b,14,5,0,19,0.737,94.0,,1.0,2.42,40.38,2.45,0.03,41.25,210,531,741
HumanEval/11,baseline,70b,7,3,0,10,0.7,100.0,,1.0,1.7,55.41,3.0,0.055,24.39,144,235,379
HumanEval/12,baseline,70b,7,1,0,8,0.875,97.0,,1.0,2.0,57.94,1.06,0.1,33.86,170,197,367
HumanEval/13,baseline,70b,6,4,0,10,0.6,100.0,,1.0,1.6,54.62,2.5,0.069,38.29,138,294,432
HumanEval/14,baseline,70b,8,0,0,8,1.0,100.0,,1.0,2.0,57.46,2.43,0.033,38.89,127,220,347
HumanEval/15,baseline,70b,5,1,0,6,0.833,100.0,,1.0,2.0,58.57,2.38,0.055,35.5,136,156,292
HumanEval/16,baseline,70b,11,0,0,11,1.0,100.0,,1.0,2.0,53.46,2.88,0.06,36.94,138,252,390
HumanEval/17,baseline,70b,7,2,0,9,0.778,79.0,,1.0,2.2,59.12,2.0,0.19,33.9,235,325,560
HumanEval/18,baseline,70b,11,1,0,12,0.917,100.0,,1.0,2.0,52.19,1.79,0.03,30.87,156,289,445
HumanEval/19,baseline,70b,6,4,0,10,0.6,100.0,,1.0,1.8,54.35,2.27,0.029,36.55,173,248,421
HumanEval/0,baseline,cot:llama3-8b,5,7,0,12,0.417,100.0,,1.0,1.92,84.35,2.79,0.128,56.06,244,674,918
HumanEval/0,swarm,cot:llama3-8b,0,0,1,1,0.0,,,1.0,2.0,97.26,1.0,0.146,64.28,1069,471,1540
HumanEval/0,actor_critic,cot:llama3-8b,4,5,0,9,0.444,72.0,,1.0,3.22,61.01,2.86,0.006,74.23,3822,3922,7744
HumanEval/1,baseline,cot:llama3-8b,7,2,0,9,0.778,100.0,,1.0,1.78,56.24,1.22,0.052,36.53,235,542,777
HumanEval/1,swarm,cot:llama3-8b,2,0,0,2,1.0,64.0,,0.4,2.0,68.87,0.61,0.068,46.45,922,297,1219
HumanEval/1,actor_critic,cot:llama3-8b,6,8,0,14,0.429,88.0,,1.0,1.57,49.81,2.11,0.029,48.43,2072,1375,3447
HumanEval/144,baseline,llama3-70b,11,0,0,11,1.0,100.0,,0.25,2.0,53.46,1.77,0.042,59.34,223,284,507
HumanEval/144,hybrid,cot:llama3-8b,21,57,0,78,0.269,85.0,,1.0,2.0,71.08,11.92,0.011,70.16,1237,3478,4715
HumanEval/145,baseline,llama3-70b,6,3,0,9,0.667,100.0,,1.0,2.0,52.55,0.95,0.04,63.96,183,381,564
HumanEval/145,hybrid,cot:llama3-8b,22,3,0,25,0.88,100.0,,1.0,2.0,42.73,3.85,0.041,69.76,1377,2462,3839
HumanEval/146,baseline,llama3-70b,10,0,0,10,1.0,100.0,,0.5,2.0,53.26,1.62,0.137,64.72,187,268,455
HumanEval/146,hybrid,cot:llama3-8b,6,7,0,13,0.462,100.0,,1.0,1.92,46.25,3.15,0.094,75.23,1161,1860,3021
HumanEval/147,baseline,llama3-70b,3,4,0,7,0.429,100.0,,1.0,1.57,60.15,1.06,0.017,29.5,233,165,398
HumanEval/147,hybrid,cot:llama3-8b,0,0,1,1,0.0,,,1.0,2.67,64.21,2.0,0.028,37.77,1236,1704,2940
HumanEval/148,baseline,llama3-70b,9,0,0,9,1.0,100.0,,0.25,2.0,56.34,0.9,0.015,46.24,279,241,520
HumanEval/148,hybrid,cot:llama3-8b,0,0,1,1,0.0,,,1.0,2.0,52.17,1.29,0.076,57.27,1616,2179,3795
HumanEval/149,baseline,llama3-70b,9,0,0,9,1.0,100.0,,0.25,2.22,53.5,1.1,0.035,48.17,255,311,566
HumanEval/149,hybrid,cot:llama3-8b,0,0,1,1,0.0,,,1.0,2.5,91.2,0.76,0.041,60.37,1023,1358,2381
HumanEval/150,baseline,llama3-70b,10,2,0,12,0.833,67.0,,1.0,2.0,53.09,3.2,0.025,66.19,154,341,495
HumanEval/150,hybrid,cot:llama3-8b,8,8,0,16,0.5,72.0,,1.0,2.53,36.65,7.5,0.026,77.7,1460,2567,4027
HumanEval/151,baseline,llama3-70b,11,0,0,11,1.0,100.0,,0.5,2.0,50.87,1.53,0.182,74.78,205,316,521
HumanEval/151,hybrid,cot:llama3-8b,0,0,1,1,0.0,,,1.0,2.6,66.78,3.53,0.112,91.28,1309,2269,3578
HumanEval/152,baseline,llama3-70b,8,0,0,8,1.0,100.0,,0.0,1.88,51.39,2.62,0.028,43.97,298,477,775
HumanEval/152,hybrid,cot:llama3-8b,0,0,1,1,0.0,,,1.0,1.71,37.38,6.54,0.027,54.42,2145,3503,5648
HumanEval/153,baseline,llama3-70b,6,1,0,7,0.857,95.0,,1.0,2.29,56.34,0.7,0.043,52.59,345,319,664
HumanEval/153,hybrid,cot:llama3-8b,12,8,0,20,0.6,95.0,,1.0,2.0,39.34,2.52,0.044,62.42,1908,3178,5086
HumanEval/154,baseline,llama3-70b,12,1,0,13,0.923,100.0,,1.0,2.0,51.01,1.59,0.024,48.25,197,331,528
HumanEval/154,hybrid,cot:llama3-8b,19,4,0,23,0.826,97.0,,1.0,2.09,43.25,3.47,0.024,60.52,1368,2519,3887
HumanEval/155,baseline,llama3-70b,8,0,0,8,1.0,100.0,,0.4,2.0,57.11,1.55,0.145,68.58,133,200,333
HumanEval/155,hybrid,cot:llama3-8b,5,7,0,12,0.417,94.0,,1.0,2.83,44.0,3.45,0.069,82.6,1014,1708,2722
HumanEval/156,baseline,llama3-70b,4,1,0,5,0.8,93.0,,1.0,7.4,40.37,2.32,0.092,45.45,169,574,743
HumanEval/156,hybrid,cot:llama3-8b,3,5,0,8,0.375,79.0,,1.0,3.38,66.77,2.74,0.106,76.73,1169,2049,3218
HumanEval/157,baseline,llama3-70b,5,3,0,8,0.625,96.0,,1.0,2.12,53.81,2.18,0.118,96.63,176,327,503
HumanEval/157,hybrid,cot:llama3-8b,5,6,0,11,0.455,84.0,,1.0,3.45,65.67,8.55,0.043,122.62,1439,2364,3803
HumanEval/158,baseline,llama3-70b,8,2,0,10,0.8,100.0,,1.0,2.0,54.83,1.4,0.073,121.81,188,275,463
HumanEval/158,hybrid,cot:llama3-8b,14,4,0,18,0.778,100.0,,1.0,2.0,46.35,2.4,0.05,166.14,1173,2130,3303
HumanEval/159,baseline,llama3-70b,14,0,0,14,1.0,100.0,,0.2,2.0,61.29,0.83,0.072,94.64,345,335,680
HumanEval/159,hybrid,cot:llama3-8b,0,0,1,1,0.0,,,1.0,2.3,35.1,2.59,0.01,106.93,1771,2994,4765
HumanEval/160,baseline,llama3-70b,8,3,0,11,0.727,100.0,,1.0,1.55,49.23,1.92,0.056,46.85,275,414,689
HumanEval/160,hybrid,cot:llama3-8b,3,15,0,18,0.167,93.0,,1.0,1.78,50.91,4.12,0.049,74.38,1790,2723,4513
HumanEval/161,baseline,llama3-70b,9,1,0,10,0.9,100.0,,1.0,2.0,54.83,1.11,0.12,58.9,175,190,365
HumanEval/161,hybrid,cot:llama3-8b,17,6,0,23,0.739,100.0,,1.0,1.91,38.45,3.79,0.063,74.89,1080,2412,3492
HumanEval/162,baseline,llama3-70b,6,2,0,8,0.75,100.0,,1.0,1.88,56.61,1.91,0.054,56.57,144,313,457
HumanEval/162,hybrid,cot:llama3-8b,0,0,1,1,0.0,,,1.0,1.7,66.74,8.73,0.046,76.03,1280,2856,4136
HumanEval/163,baseline,llama3-70b,7,3,0,10,0.7,100.0,,1.0,1.7,55.0,2.18,0.033,50.75,172,412,584
HumanEval/163,hybrid,cot:llama3-8b,1,3,0,4,0.25,54.0,,1.0,3.5,82.07,2.82,0.128,61.58,1195,1991,3186
HumanEval/154,swarm,cot:gemma-27b/llama3-70b,1,0,0,1,1.0,50.0,,0.0,2.0,79.74,0.29,0.254,242.88,928,47,975
HumanEval/154,actor_critic,cot:gemma-27b/llama3-70b,8,7,0,15,0.533,93.0,,1.0,3.67,47.43,5.06,0.059,296.8,5653,1102,6755
HumanEval/155,swarm,cot:gemma-27b/llama3-70b,1,0,0,1,1.0,100.0,,0.2,2.0,79.14,0.36,0.256,99.64,706,36,742
HumanEval/155,actor_critic,cot:gemma-27b/llama3-70b,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.039,291.87,0,0,0
HumanEval/156,swarm,cot:gemma-27b/llama3-70b,1,0,0,1,1.0,100.0,,0.333,2.0,81.86,0.21,0.077,272.96,844,37,881
HumanEval/156,actor_critic,cot:gemma-27b/llama3-70b,0,0,0,0,0,18.0,,1.0,0,100.0,0.05,0.029,296.58,0,0,0
HumanEval/157,swarm,cot:gemma-27b/llama3-70b,1,0,0,1,1.0,100.0,,0.2,4.0,71.78,0.64,0.12,2873.16,971,82,1053
HumanEval/157,actor_critic,cot:gemma-27b/llama3-70b,27,7,0,34,0.794,97.0,,1.0,1.8,70.09,10.09,0.239,2912.4,3596,650,4246
HumanEval/158,actor_critic,cot:gemma-27b/llama3-70b,0,0,0,0,0,17.0,,1.0,0,100.0,0.07,0.027,208.38,0,0,0
HumanEval/158,swarm,cot:gemma-27b/llama3-70b,0,0,0,0,0,17.0,,1.0,0,100.0,0.07,0.027,227.8,0,0,0
HumanEval/159,swarm,cot:gemma-27b/llama3-70b,1,0,0,1,1.0,82.0,,0.0,2.0,79.74,0.17,0.157,62.12,1447,48,1495
HumanEval/159,actor_critic,cot:gemma-27b/llama3-70b,23,9,0,32,0.719,100.0,,1.0,1.91,37.15,2.38,0.023,115.98,5370,799,6169
HumanEval/160,swarm,cot:gemma-27b/llama3-70b,1,0,0,1,1.0,100.0,,0.0,2.0,76.55,0.27,0.068,62.28,1216,62,1278
HumanEval/160,actor_critic,cot:gemma-27b/llama3-70b,24,19,0,43,0.558,100.0,,1.0,1.58,32.77,4.38,0.011,123.14,6502,1224,7726
HumanEval/161,swarm,cot:gemma-27b/llama3-70b,1,0,0,1,1.0,59.0,,0.0,2.0,81.86,0.21,0.112,48.35,790,22,812
HumanEval/161,actor_critic,cot:gemma-27b/llama3-70b,26,9,0,35,0.743,100.0,,1.0,4.0,98.9,2.58,0.03,86.87,3309,1031,4340
HumanEval/162,swarm,cot:gemma-27b/llama3-70b,3,0,0,3,1.0,100.0,,0.25,2.0,62.48,1.36,0.035,69.19,1127,174,1301
HumanEval/162,actor_critic,cot:gemma-27b/llama3-70b,3,13,0,16,0.188,100.0,,1.0,1.62,56.56,3.64,0.052,110.35,3984,991,4975
HumanEval/163,swarm,cot:gemma-27b/llama3-70b,1,0,0,1,1.0,100.0,,0.0,2.0,81.86,0.36,0.262,48.6,808,32,840
HumanEval/163,actor_critic,cot:gemma-27b/llama3-70b,14,14,0,28,0.5,100.0,,1.0,1.67,59.67,4.64,0.044,90.53,5031,851,5882
HumanEval/1,baseline,70b,7,2,0,9,0.778,100.0,,1.0,1.89,54.66,1.22,0.048,55.43,183,278,461
HumanEval/2,baseline,70b,5,3,0,8,0.625,100.0,,1.0,1.75,57.91,2.11,0.044,43.63,153,194,347
HumanEval/3,baseline,70b,9,0,0,9,1.0,100.0,,0.75,2.0,54.31,1.19,0.127,41.22,187,225,412
