task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,elapsed_s,prompt_tokens,completion_tokens,total_tokens
HumanEval/140,competitive,gemma-12b:scot,8,4,0,12,0.667,100.0,,1.0,2.0,52.19,1.79,0.086,,1780,0,1780
HumanEval/140,competitive,gemma-12b:cot,8,4,0,12,0.667,100.0,,1.0,2.0,52.19,1.79,0.086,,1780,0,1780
HumanEval/140,competitive,gemma-27b:zero_shot,10,3,0,13,0.769,100.0,,1.0,2.0,51.01,1.93,0.062,,0,0,0
HumanEval/140,competitive,gemma-27b:cot,10,3,0,13,0.769,100.0,,1.0,2.0,51.01,1.93,0.062,,0,0,0
HumanEval/140,competitive,gemma-27b:scot,10,3,0,13,0.769,100.0,,1.0,2.0,51.01,1.93,0.062,,0,0,0
HumanEval/140,competitive,gemma-27b:few_shot,10,3,0,13,0.769,100.0,,1.0,2.0,51.01,1.93,0.062,,0,0,0
HumanEval/141,competitive,gemma-4b:zero_shot,11,2,0,13,0.846,76.0,,1.0,2.43,70.77,2.5,0.543,,0,0,0
HumanEval/141,competitive,gemma-4b:cot,6,6,0,12,0.5,63.0,,1.0,2.54,69.83,2.59,0.487,,0,0,0
HumanEval/141,competitive,gemma-4b:scot,6,6,0,12,0.5,63.0,,1.0,2.54,69.83,2.59,0.487,,0,0,0
HumanEval/141,competitive,gemma-4b:few_shot,6,6,0,12,0.5,63.0,,1.0,2.54,69.83,2.59,0.487,,0,0,0
HumanEval/141,competitive,gemma-12b:zero_shot,7,2,0,9,0.778,88.0,,1.0,4.33,42.12,1.82,0.01,,0,0,0
HumanEval/141,competitive,gemma-12b:cot,8,1,0,9,0.889,96.0,,1.0,4.0,43.62,1.68,0.025,,0,0,0
HumanEval/141,competitive,gemma-1b:cot,0,0,0,0,0,10.0,,1.0,0,100.0,0.0,0.0,,291,0,291
HumanEval/141,competitive,gemma-1b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.001,,291,0,291
HumanEval/141,competitive,gemma-12b:scot,8,1,0,9,0.889,96.0,,1.0,4.0,43.62,1.68,0.025,,291,0,291
HumanEval/141,competitive,gemma-1b:few_shot,0,0,0,0,0,10.0,,1.0,0,100.0,0.0,0.0,,879,0,879
HumanEval/141,competitive,gemma-12b:few_shot,7,2,0,9,0.778,97.0,,1.0,4.22,42.59,1.77,0.025,,879,0,879
HumanEval/141,competitive,gemma-1b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.002,,879,0,879
HumanEval/141,competitive,gemma-27b:zero_shot,8,1,0,9,0.889,97.0,,1.0,4.56,41.15,1.91,0.018,,0,0,0
HumanEval/141,competitive,gemma-27b:cot,9,0,0,9,1.0,100.0,,0.25,4.33,42.12,1.82,0.013,,0,0,0
HumanEval/141,competitive,gemma-27b:scot,9,0,0,9,1.0,100.0,,0.25,4.33,42.12,1.82,0.023,,235,264,499
HumanEval/141,competitive,gemma-27b:few_shot,9,0,0,9,1.0,100.0,,0.25,4.33,42.12,1.82,0.023,,470,543,1013
HumanEval/142,competitive,gemma-1b:zero_shot,0,0,0,0,0,9.0,,1.0,6.0,87.39,1.0,0.93,,470,543,1013
HumanEval/142,competitive,gemma-1b:cot,0,0,0,0,0,9.0,,1.0,7.0,86.31,1.11,0.901,,705,543,1248
HumanEval/142,competitive,gemma-1b:few_shot,0,0,0,0,0,9.0,,1.0,7.0,86.47,1.11,0.905,,0,0,0
HumanEval/142,competitive,gemma-1b:scot,0,0,0,0,0,9.0,,1.0,6.0,87.39,1.0,0.93,,0,0,0
HumanEval/142,competitive,gemma-4b:zero_shot,1,7,0,8,0.125,70.0,,1.0,2.33,74.33,1.79,0.622,,235,0,235
HumanEval/142,competitive,gemma-4b:cot,1,7,0,8,0.125,70.0,,1.0,2.33,74.33,1.79,0.622,,0,0,0
HumanEval/142,competitive,gemma-4b:few_shot,2,7,0,9,0.222,71.0,,1.0,2.3,73.0,1.89,0.626,,235,0,235
HumanEval/142,competitive,gemma-4b:scot,1,7,0,8,0.125,70.0,,1.0,2.33,74.19,1.79,0.619,,0,0,0
HumanEval/142,competitive,gemma-12b:cot,5,5,0,10,0.5,74.0,,1.0,2.33,70.75,2.16,0.563,,235,0,235
HumanEval/142,competitive,gemma-12b:zero_shot,5,5,0,10,0.5,74.0,,1.0,2.33,70.75,2.16,0.563,,235,0,235
HumanEval/142,competitive,gemma-12b:scot,5,5,0,10,0.5,74.0,,1.0,2.33,70.75,2.16,0.563,,470,0,470
HumanEval/143,competitive,gemma-1b:zero_shot,0,0,0,0,0,13.0,,1.0,3.0,85.74,1.55,0.789,,0,0,0
HumanEval/143,competitive,gemma-1b:cot,0,0,0,0,0,13.0,,1.0,3.0,85.74,1.55,0.789,,235,0,235
HumanEval/142,competitive,gemma-12b:few_shot,5,5,0,10,0.5,74.0,,1.0,2.33,70.75,2.16,0.563,,223,277,500
HumanEval/142,competitive,gemma-27b:zero_shot,7,5,0,12,0.583,100.0,,1.0,2.17,45.27,1.53,0.075,,446,554,1000
HumanEval/142,competitive,gemma-27b:cot,7,5,0,12,0.583,100.0,,1.0,2.17,45.27,1.53,0.068,,446,554,1000
HumanEval/143,competitive,gemma-1b:scot,0,0,0,0,0,13.0,,1.0,3.0,85.74,1.55,0.789,,0,0,0
HumanEval/143,competitive,gemma-1b:few_shot,0,0,0,0,0,13.0,,1.0,3.0,85.74,1.55,0.789,,0,0,0
HumanEval/142,competitive,gemma-27b:scot,7,5,0,12,0.583,100.0,,1.0,2.17,45.27,1.53,0.075,,0,0,0
HumanEval/143,competitive,gemma-4b:zero_shot,7,4,0,11,0.636,94.0,,1.0,2.23,75.14,2.65,0.454,,223,0,223
HumanEval/142,competitive,gemma-27b:few_shot,7,5,0,12,0.583,100.0,,1.0,2.17,45.27,1.53,0.068,,0,0,0
HumanEval/143,competitive,gemma-4b:cot,4,6,0,10,0.4,94.0,,1.0,2.25,76.25,2.55,0.476,,0,0,0
HumanEval/143,competitive,gemma-4b:scot,4,6,0,10,0.4,94.0,,1.0,2.25,76.25,2.55,0.476,,0,0,0
HumanEval/143,competitive,gemma-4b:few_shot,7,4,0,11,0.636,94.0,,1.0,2.23,75.14,2.65,0.454,,0,0,0
HumanEval/143,competitive,gemma-12b:scot,4,8,0,12,0.333,94.0,,1.0,2.27,72.44,2.75,0.422,,223,0,223
HumanEval/143,competitive,gemma-12b:zero_shot,4,9,0,13,0.308,94.0,,1.0,2.25,71.24,2.85,0.408,,657,241,898
HumanEval/143,competitive,gemma-12b:cot,4,8,0,12,0.333,94.0,,1.0,2.27,72.44,2.75,0.422,,880,241,1121
HumanEval/143,competitive,gemma-12b:few_shot,4,9,0,13,0.308,94.0,,1.0,2.25,71.24,2.85,0.408,,217,81,298
HumanEval/143,competitive,gemma-27b:zero_shot,9,3,0,12,0.75,84.0,,1.0,2.5,70.72,2.9,0.436,,217,81,298
HumanEval/144,competitive,gemma-1b:zero_shot,0,0,0,0,0,16.0,,1.0,4.0,66.27,0.77,0.098,,217,81,298
HumanEval/144,competitive,gemma-1b:cot,0,0,0,0,0,13.0,,1.0,3.5,56.11,1.62,0.055,,217,81,298
HumanEval/143,competitive,gemma-27b:cot,9,3,0,12,0.75,84.0,,1.0,2.5,70.72,2.9,0.436,,0,0,0
HumanEval/143,competitive,gemma-27b:scot,8,4,0,12,0.667,84.0,,1.0,2.5,70.72,2.9,0.433,,0,0,0
HumanEval/144,competitive,gemma-1b:scot,0,0,0,0,0,16.0,,1.0,4.0,66.27,0.77,0.098,,0,0,0
HumanEval/143,competitive,gemma-27b:few_shot,9,3,0,12,0.75,84.0,,1.0,2.5,70.72,2.9,0.437,,0,0,0
HumanEval/144,competitive,gemma-1b:few_shot,0,0,0,0,0,16.0,,1.0,4.0,66.27,0.77,0.098,,0,0,0
HumanEval/144,competitive,gemma-4b:zero_shot,1,2,0,3,0.333,76.0,,1.0,5.0,75.66,2.85,0.538,,0,0,0
HumanEval/144,competitive,gemma-4b:few_shot,1,2,0,3,0.333,76.0,,1.0,5.0,75.66,2.85,0.538,,434,0,434
HumanEval/144,competitive,gemma-4b:cot,2,1,0,3,0.667,83.0,,1.0,5.25,74.78,2.92,0.528,,217,0,217
HumanEval/144,competitive,gemma-4b:scot,2,1,0,3,0.667,81.0,,1.0,5.5,73.92,3.0,0.518,,217,0,217
HumanEval/144,competitive,gemma-12b:zero_shot,1,2,0,3,0.333,67.0,,1.0,11.6,59.37,4.54,0.355,,434,0,434
HumanEval/144,competitive,gemma-12b:scot,5,1,0,6,0.833,89.0,,1.0,5.0,67.39,3.85,0.387,,434,0,434
HumanEval/144,competitive,gemma-12b:cot,2,1,0,3,0.667,80.0,,1.0,14.6,53.59,5.38,0.321,,651,0,651
HumanEval/144,competitive,gemma-27b:zero_shot,12,5,0,17,0.706,100.0,,1.0,2.0,46.97,2.69,0.044,,599,390,989
HumanEval/144,competitive,gemma-12b:few_shot,0,3,0,3,0.0,55.0,,1.0,10.0,62.96,4.08,0.39,,599,390,989
HumanEval/144,competitive,gemma-27b:cot,13,4,0,17,0.765,100.0,,1.0,2.0,46.97,2.69,0.046,,0,0,0
HumanEval/144,competitive,gemma-27b:scot,15,2,0,17,0.882,100.0,,1.0,2.0,46.97,2.69,0.052,,191,195,386
HumanEval/145,competitive,gemma-1b:zero_shot,0,0,0,0,0,14.0,,1.0,1.0,95.12,0.8,0.634,,191,195,386
HumanEval/145,competitive,gemma-1b:cot,0,0,0,0,0,14.0,,1.0,1.0,95.12,0.8,0.634,,191,195,386
HumanEval/144,competitive,gemma-27b:few_shot,14,3,0,17,0.824,100.0,,1.0,2.0,46.97,2.69,0.043,,0,0,0
HumanEval/145,competitive,gemma-1b:scot,0,0,0,0,0,14.0,,1.0,1.0,95.12,0.8,0.634,,0,0,0
HumanEval/145,competitive,gemma-1b:few_shot,0,0,0,0,0,14.0,,1.0,1.0,95.12,0.8,0.634,,191,0,191
HumanEval/145,competitive,gemma-4b:zero_shot,4,4,0,8,0.5,72.0,,1.0,1.89,78.19,1.65,0.398,,0,0,0
HumanEval/145,competitive,gemma-4b:scot,3,5,0,8,0.375,72.0,,1.0,1.89,78.19,1.65,0.393,,382,0,382
HumanEval/145,competitive,gemma-4b:cot,4,4,0,8,0.5,72.0,,1.0,1.89,78.19,1.65,0.398,,382,0,382
HumanEval/145,competitive,gemma-4b:few_shot,2,6,0,8,0.25,72.0,,1.0,1.89,77.79,1.65,0.39,,191,0,191
HumanEval/145,competitive,gemma-12b:cot,4,6,0,10,0.4,75.0,,1.0,2.0,73.43,1.9,0.374,,0,0,0
HumanEval/145,competitive,gemma-12b:zero_shot,4,6,0,10,0.4,75.0,,1.0,2.0,73.43,1.9,0.374,,191,0,191
HumanEval/145,competitive,gemma-12b:scot,5,5,0,10,0.5,75.0,,1.0,2.0,73.63,1.9,0.364,,0,0,0
HumanEval/145,competitive,gemma-12b:few_shot,4,6,0,10,0.4,75.0,,1.0,2.0,73.43,1.9,0.374,,383,203,586
HumanEval/146,competitive,gemma-1b:zero_shot,0,0,0,0,0,14.0,,1.0,5.0,91.26,1.08,0.751,,383,203,586
HumanEval/146,competitive,gemma-1b:cot,0,0,0,0,0,14.0,,1.0,5.0,91.26,1.08,0.751,,0,0,0
HumanEval/145,competitive,gemma-27b:zero_shot,8,6,0,14,0.571,100.0,,1.0,2.0,46.45,1.45,0.019,,0,0,0
HumanEval/145,competitive,gemma-27b:cot,6,7,0,13,0.462,100.0,,1.0,2.0,47.78,1.35,0.019,,192,203,395
HumanEval/145,competitive,gemma-27b:scot,6,7,0,13,0.462,100.0,,1.0,2.0,47.64,1.35,0.019,,192,0,192
HumanEval/146,competitive,gemma-1b:few_shot,0,0,0,0,0,14.0,,1.0,5.0,91.26,1.08,0.751,,0,0,0
HumanEval/146,competitive,gemma-1b:scot,0,0,0,0,0,14.0,,1.0,5.0,91.26,1.08,0.751,,0,0,0
HumanEval/145,competitive,gemma-27b:few_shot,6,7,0,13,0.462,100.0,,1.0,2.0,47.64,1.35,0.019,,0,0,0
HumanEval/146,competitive,gemma-4b:zero_shot,11,1,0,12,0.917,82.0,,1.0,2.31,67.9,3.31,0.354,,0,0,0
HumanEval/146,competitive,gemma-4b:cot,10,1,0,11,0.909,81.0,,1.0,2.33,68.9,3.15,0.366,,0,0,0
HumanEval/146,competitive,gemma-4b:scot,7,5,0,12,0.583,82.0,,1.0,2.31,67.9,3.31,0.354,,192,0,192
HumanEval/146,competitive,gemma-4b:few_shot,10,1,0,11,0.909,81.0,,1.0,2.33,68.9,3.15,0.366,,0,0,0
HumanEval/146,competitive,gemma-12b:zero_shot,6,4,0,10,0.6,81.0,,1.0,2.33,70.46,2.85,0.39,,0,0,0
HumanEval/146,competitive,gemma-12b:cot,7,3,0,10,0.7,81.0,,1.0,2.33,70.46,2.85,0.384,,0,0,0
HumanEval/146,competitive,gemma-12b:scot,8,2,0,10,0.8,81.0,,1.0,2.33,69.99,2.85,0.352,,0,0,0
HumanEval/146,competitive,gemma-12b:few_shot,7,3,0,10,0.7,81.0,,1.0,2.33,70.46,2.85,0.384,,0,0,0
HumanEval/147,competitive,gemma-1b:zero_shot,0,0,0,0,0,16.0,,1.0,5.0,80.46,1.24,0.675,,0,0,0
HumanEval/147,competitive,gemma-1b:cot,0,0,0,0,0,16.0,,1.0,7.0,79.56,1.24,0.681,,244,308,552
HumanEval/146,competitive,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.099,,436,296,732
HumanEval/147,competitive,gemma-1b:scot,0,0,0,0,0,16.0,,1.0,5.0,80.46,1.24,0.675,,0,0,0
HumanEval/146,competitive,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.109,,244,308,552
HumanEval/146,competitive,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.099,,0,0,0
HumanEval/147,competitive,gemma-1b:few_shot,0,0,0,0,0,16.0,,1.0,7.0,79.56,1.24,0.681,,488,0,488
HumanEval/146,competitive,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.099,,244,0,244
HumanEval/147,competitive,gemma-4b:zero_shot,4,6,0,10,0.4,87.0,,1.0,2.36,75.89,2.47,0.463,,0,0,0
HumanEval/147,competitive,gemma-4b:cot,4,6,0,10,0.4,87.0,,1.0,2.36,75.89,2.47,0.463,,244,0,244
HumanEval/147,competitive,gemma-4b:scot,4,6,0,10,0.4,87.0,,1.0,2.36,75.89,2.47,0.463,,244,0,244
HumanEval/147,competitive,gemma-12b:zero_shot,4,6,0,10,0.4,87.0,,1.0,2.42,74.07,2.53,0.445,,732,0,732
HumanEval/147,competitive,gemma-4b:few_shot,4,6,0,10,0.4,87.0,,1.0,2.36,75.89,2.47,0.463,,0,0,0
HumanEval/147,competitive,gemma-12b:cot,4,6,0,10,0.4,87.0,,1.0,2.42,74.07,2.53,0.445,,488,0,488
HumanEval/147,competitive,gemma-12b:few_shot,4,6,0,10,0.4,87.0,,1.0,2.42,74.07,2.53,0.445,,488,0,488
HumanEval/147,competitive,gemma-12b:scot,4,6,0,10,0.4,87.0,,1.0,2.42,74.07,2.53,0.445,,488,0,488
HumanEval/147,competitive,gemma-27b:zero_shot,4,14,0,18,0.222,100.0,,1.0,2.0,46.09,2.18,0.014,,0,0,0
HumanEval/147,competitive,gemma-27b:cot,4,14,0,18,0.222,100.0,,1.0,2.0,46.09,2.18,0.014,,0,0,0
HumanEval/148,competitive,gemma-1b:zero_shot,0,0,0,0,0,11.0,,1.0,5.0,90.48,2.19,0.596,,268,568,836
HumanEval/147,competitive,gemma-27b:scot,4,14,0,18,0.222,100.0,,1.0,2.0,46.09,2.18,0.014,,0,0,0
HumanEval/147,competitive,gemma-27b:few_shot,4,14,0,18,0.222,100.0,,1.0,2.0,46.09,2.18,0.014,,0,0,0
HumanEval/148,competitive,gemma-1b:cot,0,0,0,0,0,11.0,,1.0,5.0,90.48,2.19,0.596,,0,0,0
HumanEval/148,competitive,gemma-1b:scot,0,0,0,0,0,11.0,,1.0,5.0,90.48,2.19,0.596,,0,0,0
HumanEval/148,competitive,gemma-1b:few_shot,0,0,0,0,0,11.0,,1.0,5.0,90.48,2.19,0.596,,0,0,0
HumanEval/148,competitive,gemma-4b:zero_shot,11,3,0,14,0.786,87.0,,1.0,2.13,72.87,2.71,0.535,,0,0,0
HumanEval/148,competitive,gemma-4b:cot,11,3,0,14,0.786,87.0,,1.0,2.13,72.87,2.71,0.535,,0,0,0
HumanEval/148,competitive,gemma-4b:scot,7,7,0,14,0.5,87.0,,1.0,2.13,72.87,2.71,0.535,,0,0,0
HumanEval/148,competitive,gemma-4b:few_shot,11,3,0,14,0.786,87.0,,1.0,2.13,72.87,2.71,0.535,,0,0,0
HumanEval/148,competitive,gemma-12b:zero_shot,9,2,0,11,0.818,84.0,,1.0,2.15,74.88,2.33,0.587,,0,0,0
HumanEval/148,competitive,gemma-12b:scot,12,2,0,14,0.857,100.0,,1.0,2.0,49.91,1.38,0.019,,0,0,0
HumanEval/148,competitive,gemma-12b:cot,9,2,0,11,0.818,85.0,,1.0,2.23,74.5,2.33,0.593,,0,0,0
HumanEval/148,competitive,gemma-12b:few_shot,9,2,0,11,0.818,84.0,,1.0,2.15,74.88,2.33,0.522,,1072,526,1598
HumanEval/148,competitive,gemma-27b:zero_shot,12,1,0,13,0.923,100.0,,1.0,2.0,51.01,1.29,0.031,,1072,526,1598
HumanEval/148,competitive,gemma-27b:cot,10,2,0,12,0.833,100.0,,1.0,2.08,51.37,1.24,0.027,,1072,526,1598
HumanEval/149,competitive,gemma-1b:zero_shot,0,0,0,0,0,18.0,,1.0,3.0,80.85,1.05,0.79,,1072,526,1598
HumanEval/149,competitive,gemma-1b:cot,0,0,0,0,0,18.0,,1.0,3.0,81.84,1.05,0.792,,1072,526,1598
HumanEval/148,competitive,gemma-27b:few_shot,12,1,0,13,0.923,100.0,,1.0,2.0,51.01,1.29,0.031,,261,269,530
HumanEval/148,competitive,gemma-27b:scot,12,1,0,13,0.923,100.0,,1.0,2.0,51.01,1.29,0.031,,261,269,530
HumanEval/149,competitive,gemma-1b:scot,0,0,0,0,0,18.0,,1.0,3.0,81.84,1.05,0.8,,261,269,530
HumanEval/149,competitive,gemma-1b:few_shot,0,0,0,0,0,18.0,,1.0,3.0,80.85,1.05,0.791,,0,0,0
HumanEval/149,competitive,gemma-4b:zero_shot,7,2,0,9,0.778,80.0,,1.0,2.1,80.76,1.9,0.545,,0,0,0
HumanEval/149,competitive,gemma-4b:cot,7,1,0,8,0.875,79.0,,1.0,2.11,82.0,1.81,0.578,,0,0,0
HumanEval/149,competitive,gemma-4b:scot,7,1,0,8,0.875,79.0,,1.0,2.11,82.0,1.81,0.578,,261,0,261
HumanEval/149,competitive,gemma-4b:few_shot,7,1,0,8,0.875,79.0,,1.0,2.11,82.0,1.81,0.578,,261,0,261
HumanEval/149,competitive,gemma-12b:zero_shot,11,0,0,11,1.0,79.0,,0.0,2.15,77.58,2.0,0.498,,261,0,261
HumanEval/149,competitive,gemma-12b:cot,10,0,0,10,1.0,78.0,,0.0,2.17,78.94,1.9,0.515,,261,0,261
HumanEval/149,competitive,gemma-12b:scot,10,1,0,11,0.909,79.0,,1.0,2.15,77.58,2.0,0.491,,522,0,522
HumanEval/149,competitive,gemma-12b:few_shot,10,1,0,11,0.909,79.0,,1.0,2.15,77.58,2.0,0.491,,783,0,783
HumanEval/149,competitive,gemma-27b:zero_shot,11,2,0,13,0.846,100.0,,1.0,2.0,51.01,1.29,0.045,,420,147,567
HumanEval/149,competitive,gemma-27b:cot,11,2,0,13,0.846,100.0,,1.0,2.0,51.01,1.29,0.044,,0,0,0
HumanEval/149,competitive,gemma-27b:scot,8,3,0,11,0.727,100.0,,1.0,2.0,53.46,1.1,0.03,,159,147,306
HumanEval/150,competitive,gemma-1b:zero_shot,0,0,0,0,0,17.0,,1.0,4.0,97.14,1.4,0.672,,420,147,567
HumanEval/150,competitive,gemma-1b:cot,0,0,0,0,0,20.0,,1.0,3.0,97.23,1.2,0.754,,0,0,0
HumanEval/150,competitive,gemma-1b:scot,0,0,0,0,0,20.0,,1.0,3.0,97.23,1.2,0.754,,0,0,0
HumanEval/150,competitive,gemma-1b:few_shot,0,0,0,0,0,17.0,,1.0,4.0,97.14,1.4,0.672,,0,0,0
HumanEval/149,competitive,gemma-27b:few_shot,8,4,0,12,0.667,100.0,,1.0,2.0,52.19,1.19,0.041,,159,0,159
HumanEval/150,competitive,gemma-4b:zero_shot,8,0,0,8,1.0,91.0,,0.25,2.22,76.44,3.1,0.434,,0,0,0
HumanEval/150,competitive,gemma-4b:cot,8,0,0,8,1.0,91.0,,0.25,2.22,76.44,3.1,0.434,,0,0,0
HumanEval/150,competitive,gemma-4b:scot,8,0,0,8,1.0,91.0,,0.25,2.22,76.44,3.1,0.434,,0,0,0
HumanEval/150,competitive,gemma-4b:few_shot,8,0,0,8,1.0,91.0,,0.25,2.22,76.44,3.1,0.434,,159,0,159
HumanEval/150,competitive,gemma-12b:zero_shot,5,0,0,5,1.0,94.0,,0.25,4.12,65.65,4.3,0.271,,477,0,477
HumanEval/150,competitive,gemma-12b:cot,5,0,0,5,1.0,94.0,,0.25,4.12,65.65,4.3,0.271,,0,0,0
HumanEval/150,competitive,gemma-12b:scot,5,0,0,5,1.0,94.0,,0.25,4.25,64.64,4.4,0.128,,0,0,0
HumanEval/150,competitive,gemma-12b:few_shot,5,0,0,5,1.0,94.0,,0.25,4.25,64.64,4.4,0.128,,0,0,0
HumanEval/150,competitive,gemma-27b:zero_shot,2,0,0,2,1.0,61.0,,0.5,11.67,40.16,4.1,0.102,,585,135,720
HumanEval/150,competitive,gemma-27b:cot,3,0,0,3,1.0,63.0,,0.5,9.75,38.26,4.5,0.107,,372,69,441
HumanEval/150,competitive,gemma-27b:scot,2,0,0,2,1.0,61.0,,0.5,11.67,40.16,4.1,0.102,,0,0,0
HumanEval/151,competitive,gemma-1b:zero_shot,0,0,0,0,0,12.0,,1.0,5.0,66.87,0.53,0.136,,159,0,159
HumanEval/151,competitive,gemma-1b:cot,0,0,0,0,0,14.0,,1.0,4.0,70.27,0.4,0.351,,0,0,0
HumanEval/151,competitive,gemma-1b:scot,0,0,0,0,0,12.0,,1.0,5.0,66.87,0.53,0.136,,0,0,0
HumanEval/150,competitive,gemma-27b:few_shot,2,0,0,2,1.0,61.0,,0.5,11.67,40.16,4.1,0.102,,426,0,426
HumanEval/151,competitive,gemma-1b:few_shot,0,0,0,0,0,12.0,,1.0,5.0,66.87,0.53,0.136,,426,0,426
HumanEval/151,competitive,gemma-4b:zero_shot,7,4,0,11,0.636,80.0,,1.0,2.17,74.38,2.53,0.422,,0,0,0
HumanEval/151,competitive,gemma-4b:cot,7,4,0,11,0.636,80.0,,1.0,2.17,74.38,2.53,0.422,,0,0,0
HumanEval/151,competitive,gemma-4b:scot,7,4,0,11,0.636,80.0,,1.0,2.17,74.38,2.53,0.422,,426,0,426
HumanEval/151,competitive,gemma-4b:few_shot,7,4,0,11,0.636,80.0,,1.0,2.17,74.38,2.53,0.422,,426,0,426
HumanEval/151,competitive,gemma-12b:cot,13,1,0,14,0.929,100.0,,1.0,2.0,46.68,1.93,0.061,,0,0,0
HumanEval/151,competitive,gemma-12b:zero_shot,13,1,0,14,0.929,100.0,,1.0,2.0,46.68,1.93,0.061,,0,0,0
HumanEval/151,competitive,gemma-12b:scot,12,3,0,15,0.8,100.0,,1.0,2.0,45.91,2.07,0.071,,213,0,213
HumanEval/151,competitive,gemma-12b:few_shot,12,2,0,14,0.857,100.0,,1.0,2.0,46.57,1.93,0.059,,213,0,213
HumanEval/151,competitive,gemma-27b:zero_shot,12,4,0,16,0.75,100.0,,1.0,2.0,45.22,2.2,0.018,,213,0,213
HumanEval/152,competitive,gemma-1b:zero_shot,0,0,0,0,0,27.0,,1.0,3.0,70.77,0.69,0.086,,0,0,0
