task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,elapsed_s,prompt_tokens,completion_tokens,total_tokens
HumanEval/139,swarm,gemma-1b:few_shot,6,1,0,7,0.857,81.0,,1.0,2.12,81.8,2.13,0.472,692.34,1319.0,914.0,2233.0
HumanEval/139,consensus,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,4.0,93.1,1.27,0.738,367.54,684.0,297.0,981.0
HumanEval/139,consensus,gemma-1b:scot,0,0,0,0,0.0,16.0,,1.0,4.0,93.19,1.33,0.754,378.72,1350.0,597.0,1947.0
HumanEval/139,consensus,gemma-1b:few_shot,0,0,0,0,0.0,12.0,,1.0,4.0,66.58,0.67,0.436,401.61,1778.0,868.0,2646.0
HumanEval/139,coa,gemma-1b:zero_shot,0,0,0,0,0.0,19.0,,1.0,2.33,72.43,3.27,0.406,811.05,150.0,133.0,283.0
HumanEval/139,coa,gemma-1b:cot,0,0,0,0,0.0,22.0,,1.0,2.0,70.49,3.13,0.413,810.85,358.0,266.0,624.0
HumanEval/139,atomic_swarm,gemma-1b:zero_shot,0,0,0,0,0.0,12.0,,1.0,4.33,77.35,3.93,0.354,606.93,504.0,440.0,944.0
HumanEval/139,coa,gemma-1b:scot,0,0,0,0,0.0,11.0,,1.0,6.33,73.32,5.13,0.317,821.57,731.0,607.0,1338.0
HumanEval/139,coa,gemma-1b:few_shot,0,0,0,0,0.0,16.0,,1.0,3.0,75.29,3.53,0.386,824.4,1057.0,753.0,1810.0
HumanEval/139,atomic_swarm,gemma-1b:scot,0,0,0,0,0.0,20.0,,1.0,3.33,78.53,3.67,0.375,598.43,1806.0,1202.0,3008.0
HumanEval/139,atomic_swarm,gemma-1b:cot,0,2,0,2,0.0,58.0,,1.0,3.33,87.82,1.6,0.618,602.23,1261.0,886.0,2147.0
HumanEval/139,atomic_swarm,gemma-1b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.394,600.8,1583.0,1032.0,2615.0
HumanEval/139,hybrid,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,4.0,92.66,1.2,0.752,420.16,1490.0,764.0,2254.0
HumanEval/139,hybrid,gemma-1b:few_shot,3,6,0,9,0.333,82.0,,1.0,2.3,75.82,2.6,0.413,418.84,1080.0,604.0,1684.0
HumanEval/139,hybrid,gemma-1b:scot,5,1,0,6,0.833,81.0,,1.0,2.29,82.0,2.13,0.473,422.62,3045.0,1641.0,4686.0
HumanEval/139,hybrid,gemma-1b:zero_shot,13,2,0,15,0.867,87.0,,1.0,2.12,68.89,3.33,0.32,431.59,2350.0,1312.0,3662.0
HumanEval/140,self_healing,gemma-1b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.16,13124.0,3866.0,16990.0
HumanEval/140,self_healing,gemma-1b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.13,13124.0,3866.0,16990.0
HumanEval/140,baseline,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,4.0,90.63,1.29,0.433,369.97,2643.0,875.0,3518.0
HumanEval/140,baseline,gemma-1b:scot,0,0,0,0,0.0,15.0,,1.0,4.0,90.63,1.29,0.436,370.03,3502.0,1257.0,4759.0
HumanEval/140,baseline,gemma-1b:few_shot,0,0,0,0,0.0,25.0,,1.0,2.0,93.16,1.07,0.794,370.07,4993.0,2206.0,7199.0
HumanEval/140,self_healing,gemma-1b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.69,13124.0,3866.0,16990.0
HumanEval/140,baseline,gemma-1b:zero_shot,3,5,0,8,0.375,86.0,,1.0,2.22,77.06,2.71,0.432,376.15,4648.0,2048.0,6696.0
HumanEval/140,self_healing,gemma-1b:few_shot,0,0,0,0,0.0,12.0,,1.0,4.0,91.79,1.5,0.685,395.63,13124.0,3866.0,16990.0
HumanEval/140,adversarial,gemma-1b:zero_shot,3,4,0,7,0.429,85.0,,1.0,2.25,78.07,2.64,0.439,623.3,620.0,1019.0,1639.0
HumanEval/140,actor_critic,gemma-1b:scot,2,10,0,12,0.167,82.0,,1.0,2.15,71.43,3.29,0.357,688.02,1885.0,1205.0,3090.0
HumanEval/140,adversarial,gemma-1b:scot,5,4,0,9,0.556,77.0,,1.0,2.5,72.86,3.07,0.384,726.13,489.0,150.0,639.0
HumanEval/140,soa,gemma-1b:zero_shot,3,5,0,8,0.375,86.0,,1.0,2.22,77.06,2.71,0.432,733.46,1784.0,567.0,2351.0
HumanEval/140,soa,gemma-1b:cot,0,0,0,0,0.0,15.0,,1.0,4.0,90.63,1.29,0.436,734.74,2218.0,692.0,2910.0
HumanEval/140,actor_critic,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,4.0,91.79,1.5,0.685,742.36,4188.0,1124.0,5312.0
HumanEval/140,actor_critic,gemma-1b:few_shot,2,0,0,2,1.0,71.0,,0.0,2.25,58.32,1.36,0.026,744.47,6053.0,1126.0,7179.0
HumanEval/140,actor_critic,gemma-1b:zero_shot,4,7,0,11,0.364,78.0,,1.0,2.42,70.27,3.36,0.348,745.79,3615.0,1006.0,4621.0
HumanEval/140,adversarial,gemma-1b:few_shot,2,0,0,2,1.0,71.0,,0.0,2.25,58.32,1.36,0.026,780.65,0.0,0.0,0.0
HumanEval/140,adversarial,gemma-1b:cot,0,0,0,0,0.0,15.0,,1.0,4.0,90.63,1.29,0.436,784.4,0.0,0.0,0.0
HumanEval/140,consensus,gemma-1b:few_shot,0,0,0,0,0.0,12.0,,1.0,4.0,91.79,1.5,0.685,879.36,2677.0,3020.0,5697.0
HumanEval/140,consensus,gemma-1b:scot,0,0,0,0,0.0,15.0,,1.0,4.0,89.98,1.71,0.668,892.84,3714.0,3215.0,6929.0
HumanEval/140,consensus,gemma-1b:zero_shot,2,7,0,9,0.222,77.0,,1.0,2.5,72.86,3.07,0.374,895.89,5169.0,3725.0,8894.0
HumanEval/140,soa,gemma-1b:scot,0,0,0,0,0.0,15.0,,1.0,4.0,91.47,1.57,0.678,948.72,248.0,187.0,435.0
HumanEval/140,soa,gemma-1b:few_shot,0,0,0,0,0.0,12.0,,1.0,4.0,91.79,1.5,0.685,949.7,595.0,371.0,966.0
HumanEval/140,consensus,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,4.0,89.89,1.64,0.658,982.99,1375.0,759.0,2134.0
HumanEval/140,coa,gemma-1b:cot,0,0,0,0,0.0,11.0,,1.0,4.0,75.32,4.29,0.232,1514.83,227.0,131.0,358.0
HumanEval/140,coa,gemma-1b:zero_shot,0,0,0,0,0.0,11.0,,1.0,4.0,77.49,4.29,0.378,1574.16,169.0,122.0,291.0
HumanEval/140,swarm,gemma-1b:few_shot,1,0,0,1,1.0,75.0,,0.0,8.0,63.3,2.57,0.086,1582.32,601.0,505.0,1106.0
HumanEval/140,coa,gemma-1b:few_shot,0,0,0,0,0.0,11.0,,1.0,4.0,75.92,4.86,0.335,1675.48,703.0,184.0,887.0
HumanEval/140,coa,gemma-1b:scot,0,0,0,0,0.0,23.0,,1.0,3.0,86.24,2.93,0.307,1711.72,949.0,292.0,1241.0
HumanEval/146,baseline,gemma-1b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.56,4826.0,4318.0,9144.0
HumanEval/142,baseline,gemma-1b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.78,5110.0,4571.0,9681.0
HumanEval/141,baseline,gemma-1b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.82,5828.0,5143.0,10971.0
HumanEval/146,baseline,gemma-1b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.57,5469.0,4786.0,10255.0
HumanEval/141,baseline,gemma-1b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.9,3968.0,3649.0,7617.0
HumanEval/145,baseline,gemma-1b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.69,4566.0,4054.0,8620.0
HumanEval/145,baseline,gemma-1b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.74,4208.0,3854.0,8062.0
HumanEval/144,baseline,gemma-1b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.91,6757.0,5374.0,12131.0
HumanEval/146,baseline,gemma-1b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.4,6940.0,5767.0,12707.0
HumanEval/144,baseline,gemma-1b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.52,8075.0,6333.0,14408.0
HumanEval/142,baseline,gemma-1b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.65,7450.0,6063.0,13513.0
HumanEval/146,baseline,gemma-1b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.49,8316.0,6594.0,14910.0
HumanEval/142,baseline,gemma-1b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.9,8718.0,6853.0,15571.0
HumanEval/142,baseline,gemma-1b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.68,3269.0,3283.0,6552.0
HumanEval/143,baseline,gemma-1b:scot,0,0,0,0,0.0,13.0,,1.0,3.0,85.74,1.55,0.789,293.21,3666.0,3849.0,7515.0
HumanEval/143,baseline,gemma-1b:cot,0,0,0,0,0.0,10.0,,1.0,3.0,85.1,1.5,0.794,293.67,2515.0,2634.0,5149.0
HumanEval/143,baseline,gemma-1b:few_shot,0,0,0,0,0.0,14.0,,1.0,3.67,82.36,2.15,0.646,293.8,2243.0,2360.0,4603.0
HumanEval/143,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,13.0,,1.0,3.0,85.74,1.55,0.789,303.42,1560.0,1675.0,3235.0
HumanEval/147,baseline,gemma-1b:few_shot,0,0,0,0,0.0,15.0,,1.0,6.0,83.77,1.29,0.678,366.66,411.0,299.0,710.0
HumanEval/141,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,11.0,,1.0,6.0,83.63,1.05,0.763,366.99,3948.0,4220.0,8168.0
HumanEval/147,baseline,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,7.0,77.25,1.18,0.687,367.25,1853.0,1980.0,3833.0
HumanEval/147,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,16.0,,1.0,7.0,79.56,1.24,0.681,368.0,1087.0,1163.0,2250.0
HumanEval/147,baseline,gemma-1b:scot,0,0,0,0,0.0,16.0,,1.0,7.0,79.56,1.24,0.681,368.0,3666.0,3849.0,7515.0
HumanEval/145,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,16.0,,1.0,3.0,81.49,0.65,0.717,368.04,1087.0,1163.0,2250.0
HumanEval/148,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,13.0,,1.0,6.0,85.59,1.38,0.681,368.0,670.0,679.0,1349.0
HumanEval/145,baseline,gemma-1b:scot,0,0,0,0,0.0,14.0,,1.0,3.0,96.16,1.0,0.554,369.21,1346.0,1398.0,2744.0
HumanEval/141,baseline,gemma-1b:cot,0,0,0,0,0.0,7.0,,1.0,6.0,87.62,1.18,0.87,376.91,2855.0,2979.0,5834.0
HumanEval/144,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,19.0,,1.0,2.5,88.59,2.0,0.69,379.04,3063.0,3264.0,6327.0
HumanEval/144,baseline,gemma-1b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.059,401.21,5791.0,12410.0,18201.0
HumanEval/148,baseline,gemma-1b:few_shot,0,0,0,0,0.0,9.0,,1.0,17.0,79.73,1.62,0.666,144.15,752.0,798.0,1550.0
HumanEval/148,baseline,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,5.0,83.43,1.24,0.722,144.98,317.0,337.0,654.0
HumanEval/148,baseline,gemma-1b:scot,0,0,0,0,0.0,14.0,,1.0,5.0,89.81,2.24,0.573,144.66,1088.0,1397.0,2485.0
HumanEval/149,baseline,gemma-1b:cot,0,0,0,0,0.0,25.0,,1.0,1.0,100.0,0.14,0.214,211.2,745.0,47.0,792.0
HumanEval/149,baseline,gemma-1b:few_shot,0,1,0,1,0.0,64.0,,1.0,4.5,83.74,1.38,0.669,235.58,1173.0,429.0,1602.0
HumanEval/149,baseline,gemma-1b:scot,3,3,0,6,0.5,68.0,,1.0,1.86,59.45,0.76,0.007,247.98,2155.0,655.0,2810.0
HumanEval/149,baseline,gemma-1b:zero_shot,4,2,0,6,0.667,76.0,,1.0,2.14,84.35,1.62,0.627,254.19,2407.0,1099.0,3506.0
HumanEval/150,baseline,gemma-1b:few_shot,0,0,0,0,0.0,17.0,,1.0,4.0,95.13,1.4,0.671,244.97,3580.0,1400.0,4980.0
HumanEval/150,baseline,gemma-1b:cot,0,0,0,0,0.0,17.0,,1.0,4.0,97.14,1.4,0.672,247.31,2925.0,1246.0,4171.0
HumanEval/150,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,25.0,,1.0,3.0,97.82,1.3,0.741,254.36,3730.0,1536.0,5266.0
HumanEval/150,baseline,gemma-1b:scot,0,2,0,2,0.0,33.0,,1.0,14.0,57.62,5.3,0.253,263.28,4209.0,2551.0,6760.0
HumanEval/151,baseline,gemma-1b:zero_shot,1,3,0,4,0.25,60.0,,1.0,4.4,75.26,2.33,0.43,240.94,4991.0,3126.0,8117.0
HumanEval/151,baseline,gemma-1b:cot,0,0,0,0,0.0,14.0,,1.0,4.0,85.42,1.0,0.868,126.75,262.0,198.0,460.0
HumanEval/151,baseline,gemma-1b:scot,0,0,0,0,0.0,15.0,,1.0,5.0,90.4,1.2,0.777,126.53,543.0,426.0,969.0
HumanEval/151,baseline,gemma-1b:few_shot,0,0,0,0,0.0,14.0,,1.0,4.0,85.42,1.0,0.888,106.86,380.0,210.0,590.0
HumanEval/152,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,27.0,,1.0,3.0,91.76,1.54,0.874,88.47,670.0,302.0,972.0
HumanEval/152,baseline,gemma-1b:cot,0,0,0,0,0.0,20.0,,1.0,3.0,71.56,0.62,0.062,106.95,348.0,68.0,416.0
HumanEval/152,baseline,gemma-1b:scot,0,0,0,0,0.0,27.0,,1.0,3.0,91.76,1.54,0.872,116.28,715.0,370.0,1085.0
HumanEval/152,baseline,gemma-1b:few_shot,0,0,0,0,0.0,27.0,,1.0,3.0,91.43,1.54,0.88,113.12,466.0,307.0,773.0
HumanEval/153,baseline,gemma-1b:cot,0,0,0,0,0.0,7.0,,1.0,5.0,87.23,1.19,0.78,164.21,857.0,407.0,1264.0
HumanEval/153,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,10.0,,1.0,5.0,86.87,1.22,0.772,172.13,1190.0,815.0,2005.0
HumanEval/153,baseline,gemma-1b:scot,0,0,0,0,0.0,12.0,,1.0,3.0,85.54,1.04,0.762,165.48,1600.0,1221.0,2821.0
HumanEval/153,baseline,gemma-1b:few_shot,0,0,0,0,0.0,9.0,,1.0,4.5,82.76,1.56,0.73,163.64,2109.0,1715.0,3824.0
HumanEval/154,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,9.0,,1.0,9.0,85.26,1.35,0.781,200.46,984.0,290.0,1274.0
HumanEval/154,baseline,gemma-1b:cot,0,0,0,0,0.0,9.0,,1.0,4.0,93.1,0.94,0.875,206.53,1734.0,492.0,2226.0
HumanEval/154,baseline,gemma-1b:scot,0,0,0,0,0.0,12.0,,1.0,4.0,93.68,1.0,0.866,223.41,1994.0,697.0,2691.0
HumanEval/154,baseline,gemma-1b:few_shot,2,0,0,2,1.0,57.0,,0.0,2.67,63.25,0.82,0.024,233.64,359.0,130.0,489.0
HumanEval/155,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,14.0,,1.0,3.0,94.75,1.36,0.562,232.51,1529.0,287.0,1816.0
HumanEval/155,baseline,gemma-1b:cot,0,0,0,0,0.0,14.0,,1.0,3.0,94.75,1.36,0.562,231.64,1714.0,444.0,2158.0
HumanEval/155,baseline,gemma-1b:scot,0,0,0,0,0.0,17.0,,1.0,3.0,93.65,1.45,0.554,784.58,204.0,160.0,364.0
HumanEval/155,baseline,gemma-1b:few_shot,1,3,0,4,0.25,77.0,,1.0,2.2,81.87,2.18,0.419,768.75,303.0,284.0,587.0
HumanEval/156,baseline,gemma-1b:zero_shot,13,3,0,16,0.812,85.0,,1.0,2.06,66.19,2.89,0.256,1629.99,171.0,850.0,1021.0
HumanEval/156,baseline,gemma-1b:few_shot,0,0,0,0,0.0,10.0,,1.0,4.0,88.3,1.26,0.438,1598.84,347.0,340.0,687.0
HumanEval/156,baseline,gemma-1b:cot,0,0,0,0,0.0,11.0,,1.0,3.0,90.72,1.16,0.467,1615.03,576.0,647.0,1223.0
HumanEval/156,baseline,gemma-1b:scot,10,3,0,13,0.769,83.0,,1.0,2.07,70.44,2.47,0.281,1633.96,248.0,753.0,1001.0
HumanEval/157,baseline,gemma-1b:scot,0,0,0,0,0.0,57.0,,1.0,1.0,73.59,1.18,0.829,1615.54,1141.0,911.0,2052.0
HumanEval/158,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,11.0,,1.0,6.0,90.54,1.53,0.677,1053.64,915.0,399.0,1314.0
HumanEval/158,baseline,gemma-1b:cot,0,0,0,0,0.0,9.0,,1.0,6.0,90.89,1.4,0.696,133.9,235.0,238.0,473.0
HumanEval/158,baseline,gemma-1b:few_shot,0,0,0,0,0.0,9.0,,1.0,6.0,91.48,1.4,0.741,148.56,1010.0,468.0,1478.0
HumanEval/158,baseline,gemma-1b:scot,0,0,0,0,0.0,12.0,,1.0,6.0,90.28,1.47,0.69,155.3,1264.0,709.0,1973.0
HumanEval/157,baseline,gemma-1b:few_shot,0,0,0,0,0.0,50.0,,1.0,1.0,62.07,1.09,0.854,1671.33,738.0,155.0,893.0
HumanEval/157,baseline,gemma-1b:cot,0,0,0,0,0.0,50.0,,1.0,1.0,62.07,1.09,0.84,1685.39,1485.0,554.0,2039.0
HumanEval/157,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,40.0,,1.0,4.0,78.48,1.27,0.839,1688.84,1653.0,713.0,2366.0
HumanEval/159,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,33.0,,1.0,1.0,49.34,1.0,0.901,141.01,362.0,351.0,713.0
HumanEval/159,baseline,gemma-1b:cot,0,0,0,0,0.0,19.0,,1.0,2.0,53.29,1.07,0.873,139.69,1135.0,729.0,1864.0
HumanEval/159,baseline,gemma-1b:scot,0,0,0,0,0.0,33.0,,1.0,1.0,49.34,1.0,0.901,128.99,1574.0,1080.0,2654.0
HumanEval/159,baseline,gemma-1b:few_shot,3,0,0,3,1.0,85.0,,0.2,2.0,72.67,0.21,0.152,111.28,2112.0,1174.0,3286.0
HumanEval/160,baseline,gemma-1b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.83,349.0,388.0,737.0
HumanEval/160,baseline,gemma-1b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.49,797.0,742.0,1539.0
HumanEval/161,baseline,gemma-1b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.75,1763.0,944.0,2707.0
HumanEval/160,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,10.0,,1.0,8.0,80.47,1.62,0.687,225.39,272.0,411.0,683.0
HumanEval/160,baseline,gemma-1b:cot,0,0,0,0,0.0,8.0,,1.0,9.0,77.57,1.42,0.753,243.28,330.0,401.0,731.0
HumanEval/161,baseline,gemma-1b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.07,947.0,202.0,1149.0
HumanEval/161,baseline,gemma-1b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.09,246.0,202.0,448.0
HumanEval/161,baseline,gemma-1b:cot,0,0,0,0,0.0,11.0,,1.0,4.0,89.78,1.05,0.756,354.41,227.0,186.0,413.0
HumanEval/162,baseline,gemma-1b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.45,682.0,423.0,1105.0
HumanEval/162,baseline,gemma-1b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.52,883.0,559.0,1442.0
HumanEval/163,baseline,gemma-1b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.69,480.0,190.0,670.0
HumanEval/162,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,28.0,,1.0,2.0,100.0,1.09,0.685,492.78,143.0,142.0,285.0
HumanEval/162,baseline,gemma-1b:few_shot,0,0,0,0,0.0,24.0,,1.0,2.0,100.0,1.0,0.695,392.87,462.0,281.0,743.0
HumanEval/163,baseline,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,5.0,92.31,1.91,0.653,424.3,219.0,213.0,432.0
HumanEval/163,baseline,gemma-1b:scot,0,0,0,0,0.0,22.0,,1.0,4.0,94.1,1.45,0.725,426.38,457.0,393.0,850.0
HumanEval/163,baseline,gemma-1b:few_shot,0,1,0,1,0.0,55.0,,1.0,3.5,90.99,1.82,0.631,456.85,794.0,646.0,1440.0
HumanEval/141,adversarial,gemma-1b:zero_shot,2,1,0,3,0.667,45.0,,1.0,9.0,67.11,2.55,0.438,632.14,2165.0,2048.0,4213.0
HumanEval/145,adversarial,gemma-1b:zero_shot,0,0,0,0,0.0,15.0,,1.0,2.0,95.72,0.95,0.669,598.8,4458.0,3513.0,7971.0
HumanEval/143,adversarial,gemma-1b:zero_shot,0,0,1,1,0.0,,,1.0,9.5,73.67,3.35,0.474,674.71,5437.0,4385.0,9822.0
HumanEval/142,adversarial,gemma-1b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.48,139.0,0.0,139.0
HumanEval/144,adversarial,gemma-1b:zero_shot,0,0,0,0,0.0,19.0,,1.0,2.5,88.59,2.0,0.686,727.22,0.0,0.0,0.0
HumanEval/148,adversarial,gemma-1b:zero_shot,0,0,0,0,0.0,13.0,,1.0,6.0,85.59,1.38,0.681,540.43,163.0,0.0,163.0
HumanEval/149,adversarial,gemma-1b:zero_shot,4,2,0,6,0.667,76.0,,1.0,2.14,84.35,1.62,0.634,512.88,0.0,0.0,0.0
HumanEval/150,adversarial,gemma-1b:zero_shot,3,2,0,5,0.6,89.0,,1.0,2.33,84.97,2.3,0.496,459.39,193.0,0.0,193.0
HumanEval/146,adversarial,gemma-1b:zero_shot,2,6,0,8,0.25,74.0,,1.0,2.33,76.53,2.38,0.515,678.42,0.0,0.0,0.0
HumanEval/147,adversarial,gemma-1b:zero_shot,0,0,0,0,0.0,16.0,,1.0,7.0,79.56,1.24,0.681,628.49,582.0,304.0,886.0
HumanEval/151,adversarial,gemma-1b:zero_shot,6,3,0,9,0.667,80.0,,1.0,2.3,76.82,2.4,0.496,251.38,0.0,0.0,0.0
HumanEval/153,adversarial,gemma-1b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.64,181.0,69.0,250.0
HumanEval/155,adversarial,gemma-1b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.27,750.0,131.0,881.0
